order_id,session_id,user_id,order_ts,payment_method,net_amount,gross_amount,discount_amount,total_items,distinct_products,top_category,category_mix,avg_rating,total_cost,margin_proxy
O0000421,S0005415,U001330,2025-11-11T20:43:06,COD,10512.1,11185.05,672.95,7,4,Sports,"{""Sports"": 0.5, ""Fashion"": 0.25, ""Electronics"": 0.25}",4.025,5645.63,4866.47
O0000422,S0005438,U001715,2025-12-31T04:43:18,Card,6070.51,6457.38,386.87,6,4,Fashion,"{""Fashion"": 0.5, ""Sports"": 0.5}",4.325,4378.85,1691.6599999999999
O0000423,S0005467,U001797,2025-11-03T16:25:51,Card,682.19,612.13,21.41,1,1,Books,"{""Books"": 1.0}",3.7,417.54,264.65000000000003
O0000424,S0005473,U001938,2025-11-08T00:51:47,Card,3376.38,3782.02,405.64,2,2,Electronics,"{""Home"": 0.5, ""Electronics"": 0.5}",4.5,2293.83,1082.5500000000002
O0000425,S0005480,U000241,2025-11-24T19:13:57,Wallet,10023.12,11166.41,1143.29,7,4,Electronics,"{""Electronics"": 0.5, ""Fashion"": 0.25, ""Books"": 0.25}",3.875,6403.01,3620.1100000000006
O0000426,S0005483,U001407,2026-01-09T20:11:54,UPI,4797.01,5136.58,339.57,5,2,Beauty,"{""Beauty"": 0.5, ""Electronics"": 0.5}",4.25,3101.24,1695.7700000000004
O0000427,S0005515,U001530,2026-01-06T19:24:35,UPI,12731.95,14178.76,1446.81,6,4,Electronics,"{""Electronics"": 0.5, ""Fashion"": 0.25, ""Home"": 0.25}",4.375,6838.709999999999,5893.240000000002
O0000428,S0005524,U002046,2025-11-29T16:00:35,NetBanking,11588.58,12349.73,761.15,9,4,Home,"{""Home"": 0.5, ""Electronics"": 0.25, ""Fashion"": 0.25}",4.175,8490.32,3098.26
O0000429,S0005565,,2025-11-07T04:54:22,Wallet,8147.07,8722.24,575.17,11,4,Beauty,"{""Books"": 0.25, ""Fashion"": 0.25, ""Beauty"": 0.25, ""Sports"": 0.25}",3.975,5921.570000000001,2225.499999999999
O0000430,S0005580,U000568,2025-10-27T11:23:51,UPI,61102.8,5648.55,556.65,3,1,Beauty,"{""Beauty"": 1.0}",4.6,3876.21,57226.590000000004
O0000431,S0005581,U001753,2025-12-21T12:37:05,Wallet,2884.87,3075.24,190.37,3,1,Home,"{""Home"": 1.0}",4.2,1643.31,1241.56
O0000432,S0005593,U000995,2025-11-05T07:29:22,Wallet,8807.1,9254.45,447.35,8,3,Electronics,"{""Electronics"": 0.667, ""Home"": 0.333}",4.266666666666667,5896.4400000000005,2910.66
O0000433,S0005615,U000157,2026-01-04T15:20:57,COD,6058.84,6353.34,294.5,5,3,Home,"{""Home"": 0.667, ""Sports"": 0.333}",4.433333333333334,3820.04,2238.8
O0000434,S0005618,,2025-12-14T06:12:22,Wallet,4583.15,5125.25,542.1,4,4,Beauty,"{""Beauty"": 0.25, ""Home"": 0.25, ""Electronics"": 0.25, ""Books"": 0.25}",4.025,3342.98,1240.1699999999996
O0000435,S0005667,U001962,2025-11-16T13:35:33,Card,6879.72,7154.29,274.57,5,2,Beauty,"{""Beauty"": 0.5, ""Electronics"": 0.5}",3.95,3558.1,3321.6200000000003
O0000436,S0005682,,2025-12-26T22:41:15,UPI,8922.78,9356.42,433.64,7,3,Electronics,"{""Electronics"": 0.667, ""Fashion"": 0.333}",4.266666666666667,6458.530000000001,2464.25
O0000437,S0005693,U000798,2025-12-12T15:53:11,Wallet,1879.37,2034.16,154.79,2,2,Beauty,"{""Sports"": 0.5, ""Beauty"": 0.5}",4.2,1043.17,836.1999999999998
O0000438,S0005704,U000431,2026-01-03T12:08:29,Card,562.97,529.77,32.83,1,1,Electronics,"{""Electronics"": 1.0}",4.2,372.47,190.5
O0000439,S0005717,,2025-11-03T14:15:58,UPI,3331.36,3700.2,368.84,2,1,Electronics,"{""Electronics"": 1.0}",3.7,1684.7,1646.66
O0000440,S0005735,U001196,2025-12-25T09:48:49,Card,3916.66,4227.0,310.34,3,2,Beauty,"{""Beauty"": 0.5, ""Home"": 0.5}",3.95,2329.7,1586.96
O0000441,S0005736,U000480,2025-10-24T16:31:21,Card,7908.64,8687.14,778.5,7,3,Beauty,"{""Beauty"": 0.333, ""Home"": 0.333, ""Electronics"": 0.333}",4.233333333333333,4913.659999999999,2994.9800000000014
O0000442,S0005742,U000732,2025-11-10T03:30:57,UPI,8216.83,8325.8,108.97,9,4,Sports,"{""Sports"": 0.5, ""Electronics"": 0.25, ""Books"": 0.25}",3.725,4669.610000000001,3547.2199999999993
O0000443,S0005747,U000163,2025-12-15T20:22:28,UPI,7014.68,7629.61,614.93,8,4,Beauty,"{""Fashion"": 0.25, ""Books"": 0.25, ""Beauty"": 0.25, ""Sports"": 0.25}",4.275,4538.95,2475.7300000000005
O0000444,S0005755,U001861,2025-12-03T13:50:13,Card,3784.18,4024.5,240.32,2,1,Beauty,"{""Beauty"": 1.0}",4.3,1905.32,1878.86
O0000445,S0005778,U001787,2025-11-10T12:27:48,NetBanking,4901.78,5140.53,238.75,3,1,Fashion,"{""Fashion"": 1.0}",4.3,2545.2599999999998,2356.52
O0000446,S0005785,,2026-01-01T12:11:34,UPI,6284.46,7058.94,774.48,5,2,Beauty,"{""Beauty"": 0.5, ""Electronics"": 0.5}",3.85,4682.31,1602.1499999999996
O0000447,S0005791,U000798,2025-11-01T18:44:02,Card,5314.49,5887.08,572.59,5,2,Electronics,"{""Electronics"": 1.0}",3.8,3360.0299999999997,1954.46
O0000448,S0005812,U001258,2025-11-06T07:47:11,Card,8130.77,9285.03,1154.26,4,2,Fashion,"{""Fashion"": 0.5, ""Sports"": 0.5}",4.0,4680.74,3450.0300000000007
O0000449,S0005816,U000801,2025-10-31T06:49:16,Wallet,3028.3,3395.14,366.84,2,1,Beauty,"{""Beauty"": 1.0}",3.9,2286.38,741.9200000000001
O0000450,S0005818,U000876,2025-10-29T03:45:19,Card,3894.89,4160.6,265.71,4,2,Electronics,"{""Home"": 0.5, ""Electronics"": 0.5}",4.050000000000001,2932.46,962.4299999999998
O0000451,S0005843,U001022,2025-10-31T01:02:46,Card,3036.46,3294.64,258.18,3,2,Books,"{""Home"": 0.5, ""Books"": 0.5}",4.2,2257.37,779.0900000000001
O0000452,S0005851,U000367,2025-12-09T03:07:09,Card,8726.35,9350.28,623.93,6,2,Beauty,"{""Sports"": 0.5, ""Beauty"": 0.5}",4.300000000000001,5142.66,3583.6900000000005
O0000453,S0005861,U001918,2025-12-19T01:01:33,UPI,11401.8,12550.53,1148.73,10,4,Sports,"{""Sports"": 0.5, ""Home"": 0.25, ""Fashion"": 0.25}",4.175,7056.48,4345.32
O0000454,S0005867,,2026-01-16T01:40:52,UPI,4052.78,4503.36,450.58,5,4,Beauty,"{""Electronics"": 0.25, ""Fashion"": 0.25, ""Sports"": 0.25, ""Beauty"": 0.25}",4.225,2501.61,1551.17
O0000455,S0005891,U000488,2025-10-31T04:40:06,Card,13319.73,13809.21,489.48,7,4,Books,"{""Books"": 0.5, ""Fashion"": 0.25, ""Beauty"": 0.25}",3.45,7679.8099999999995,5639.92
O0000456,S0005896,U001700,2025-11-02T19:00:05,Card,12753.39,13975.01,1221.62,7,3,Books,"{""Books"": 0.333, ""Fashion"": 0.333, ""Home"": 0.333}",4.066666666666667,8620.96,4132.43
O0000457,S0005912,U001050,2025-12-10T13:19:28,NetBanking,4756.11,5438.81,682.7,5,2,Books,"{""Books"": 0.5, ""Electronics"": 0.5}",4.05,2921.58,1834.5299999999997
O0000458,S0005917,U001937,2025-12-11T05:38:04,UPI,3923.05,4384.41,461.36,3,1,Electronics,"{""Electronics"": 1.0}",4.0,2846.7599999999998,1076.2900000000004
O0000459,S0005918,U001086,2025-11-03T20:27:39,Card,8529.4,8936.39,406.99,5,3,Sports,"{""Sports"": 0.667, ""Fashion"": 0.333}",3.8666666666666667,4541.320000000001,3988.079999999999
O0000460,S0005926,U000610,2025-11-09T05:26:36,UPI,11100.88,11878.53,777.65,6,3,Sports,"{""Sports"": 0.667, ""Books"": 0.333}",4.033333333333333,7698.299999999999,3402.58
O0000461,S0005947,U001522,2025-11-25T06:20:43,Wallet,768.56,786.93,68.24,3,1,Sports,"{""Sports"": 1.0}",5.0,580.38,188.17999999999995
O0000462,S0005993,U001070,2025-11-15T17:13:26,UPI,5790.93,6439.48,648.55,5,3,Beauty,"{""Beauty"": 0.333, ""Electronics"": 0.333, ""Home"": 0.333}",4.2,3769.93,2021.0000000000005
O0000463,S0005997,U001640,2026-01-17T01:10:07,UPI,3825.62,4338.16,512.54,5,3,Home,"{""Home"": 0.667, ""Fashion"": 0.333}",4.2,2791.85,1033.77
O0000464,S0005999,,2025-11-04T21:48:11,UPI,5442.43,5659.42,216.99,6,3,Sports,"{""Sports"": 0.667, ""Home"": 0.333}",4.5,2866.3700000000003,2576.06
O0000465,S0006011,U000997,2026-01-03T22:32:40,Wallet,6716.89,7290.73,573.84,5,2,Home,"{""Home"": 0.5, ""Sports"": 0.5}",3.9499999999999997,5172.9,1543.9900000000007
O0000466,S0006030,,2026-01-06T18:57:21,NetBanking,2615.54,2655.5,39.96,3,3,Home,"{""Home"": 0.667, ""Books"": 0.333}",3.9000000000000004,1620.6799999999998,994.8600000000001
O0000467,S0006055,U001016,2025-12-22T22:55:33,UPI,12848.26,13614.43,766.17,6,4,Beauty,"{""Beauty"": 0.5, ""Fashion"": 0.25, ""Electronics"": 0.25}",4.225,8108.900000000001,4739.36
O0000468,S0006061,U001445,2025-12-08T22:27:35,Card,11311.56,11766.82,455.26,8,4,Beauty,"{""Beauty"": 0.25, ""Books"": 0.25, ""Sports"": 0.25, ""Fashion"": 0.25}",3.85,6808.6900000000005,4502.869999999999
O0000469,S0006063,U000826,2025-11-14T07:49:52,UPI,5210.64,5632.47,421.83,5,4,Beauty,"{""Beauty"": 0.25, ""Books"": 0.25, ""Home"": 0.25, ""Fashion"": 0.25}",4.2,3405.8300000000004,1804.81
O0000470,S0006072,U001501,2025-11-25T05:29:39,UPI,12202.44,13730.8,1528.36,7,4,Home,"{""Sports"": 0.5, ""Home"": 0.5}",4.15,8768.47,3433.970000000001
O0000471,S0006092,U000101,2025-12-04T14:05:19,Card,6894.45,7181.58,287.13,7,4,Fashion,"{""Fashion"": 0.5, ""Books"": 0.25, ""Electronics"": 0.25}",4.325,4572.22,2322.2299999999996
O0000472,S0006102,U001745,2025-11-25T13:56:38,COD,3827.49,4225.07,397.58,5,2,Electronics,"{""Electronics"": 0.5, ""Fashion"": 0.5}",4.300000000000001,2041.0700000000002,1786.4199999999996
O0000473,S0006125,U001827,2025-11-28T03:24:09,UPI,5435.57,5752.08,316.51,4,3,Sports,"{""Sports"": 0.667, ""Home"": 0.333}",4.033333333333333,2767.8,2667.7699999999995
O0000474,S0006126,U002006,2025-10-23T17:54:15,UPI,4820.57,4935.36,114.79,4,3,Books,"{""Home"": 0.333, ""Electronics"": 0.333, ""Books"": 0.333}",4.333333333333333,3342.5299999999997,1478.04
O0000475,S0006129,U001819,2025-11-19T03:39:43,NetBanking,8684.34,9261.21,576.87,4,2,Books,"{""Electronics"": 0.5, ""Books"": 0.5}",3.9,4536.21,4148.13
O0000476,S0006141,U000448,2025-12-14T17:58:13,Card,1660.31,1701.25,140.4,1,1,Books,"{""Books"": 1.0}",4.0,910.88,749.43
O0000477,S0006143,U001037,2025-12-26T12:54:22,COD,19228.11,20930.41,1702.3,10,4,Books,"{""Books"": 0.5, ""Beauty"": 0.25, ""Sports"": 0.25}",4.1,11391.86,7836.25
O0000478,S0006154,U001258,2025-11-18T14:26:10,NetBanking,6301.51,7028.14,726.63,2,1,Books,"{""Books"": 1.0}",4.2,5034.06,1267.4499999999998
O0000479,S0006159,,2025-11-13T20:19:21,UPI,3504.3,4009.16,504.86,2,2,Books,"{""Electronics"": 0.5, ""Books"": 0.5}",3.7,2257.8,1246.5
O0000480,S0006176,U001140,2025-11-26T00:04:27,Card,1984.79,2083.85,99.06,1,1,Electronics,"{""Electronics"": 1.0}",3.5,1550.51,434.28
O0000481,S0006192,U001829,2025-12-21T10:16:02,Card,4758.87,5205.6,446.73,5,3,Books,"{""Books"": 0.667, ""Beauty"": 0.333}",3.766666666666666,3231.8900000000003,1526.9799999999996
O0000482,S0006195,U001534,2025-10-29T10:36:16,COD,4620.81,4899.88,279.07,4,2,Fashion,"{""Fashion"": 0.5, ""Sports"": 0.5}",3.8,3502.3199999999997,1118.4900000000007
O0000483,S0006204,U000938,2025-11-06T14:05:58,NetBanking,14296.77,15563.55,1266.78,9,4,Books,"{""Books"": 0.5, ""Fashion"": 0.25, ""Home"": 0.25}",4.125,9087.99,5208.780000000001
O0000484,S0006208,,2025-11-02T19:45:53,UPI,7616.26,8237.51,621.25,6,3,Fashion,"{""Fashion"": 0.667, ""Electronics"": 0.333}",4.533333333333334,4133.85,3482.41
O0000485,S0006219,U000227,2025-12-17T11:34:39,Card,8111.82,9076.23,964.41,3,1,Sports,"{""Sports"": 1.0}",3.7,5590.0199999999995,2521.8
O0000486,S0006228,U000256,2025-10-21T14:41:34,UPI,2028.91,2121.74,92.83,2,1,Books,"{""Books"": 1.0}",3.5,1033.62,995.2900000000002
O0000487,S0006237,U001836,2025-11-05T10:04:33,Card,2979.49,3207.32,227.83,3,3,Beauty,"{""Books"": 0.333, ""Beauty"": 0.333, ""Electronics"": 0.333}",3.966666666666667,1910.59,1068.8999999999999
O0000488,S0006263,U002095,2026-01-09T09:12:02,UPI,7259.39,7932.11,672.72,3,3,Books,"{""Books"": 0.667, ""Home"": 0.333}",3.8666666666666667,4393.71,2865.6800000000003
O0000489,S0006264,U000326,2025-12-25T04:16:08,Card,11084.73,12084.07,999.34,7,4,Beauty,"{""Electronics"": 0.25, ""Books"": 0.25, ""Beauty"": 0.25, ""Home"": 0.25}",4.2,7007.41,4077.3199999999997
O0000490,S0006273,U000378,2026-01-01T12:18:31,Wallet,8883.0,9479.53,596.53,7,3,Sports,"{""Sports"": 0.667, ""Home"": 0.333}",4.033333333333333,5869.2300000000005,3013.7699999999995
O0000491,S0006279,U001425,2025-12-23T00:57:09,Wallet,9287.05,10392.23,1105.18,3,2,Electronics,"{""Home"": 0.5, ""Electronics"": 0.5}",3.95,5881.13,3405.919999999999
O0000492,S0006284,U000966,2025-12-02T14:51:48,Wallet,3768.43,4137.51,369.08,3,1,Sports,"{""Sports"": 1.0}",3.8,2947.98,820.4499999999998
O0000493,S0006294,U002154,2025-12-25T13:36:17,Wallet,8468.81,8974.0,505.19,6,3,Books,"{""Home"": 0.333, ""Electronics"": 0.333, ""Books"": 0.333}",3.8333333333333335,5868.28,2600.5299999999997
O0000494,S0006306,,2025-12-27T20:03:27,Card,7802.09,8408.4,606.31,5,4,Beauty,"{""Books"": 0.25, ""Electronics"": 0.25, ""Beauty"": 0.25, ""Home"": 0.25}",4.325,4863.790000000001,2938.2999999999993
O0000495,S0006310,U000281,2025-11-10T21:19:03,NetBanking,14921.68,16373.04,1451.36,10,4,Beauty,"{""Beauty"": 0.25, ""Sports"": 0.25, ""Home"": 0.25, ""Electronics"": 0.25}",4.225,9116.92,5804.76
O0000496,S0006312,,2025-10-30T14:28:10,UPI,3256.37,3509.21,252.84,3,2,Electronics,"{""Electronics"": 0.5, ""Fashion"": 0.5}",3.5999999999999996,2084.17,1172.1999999999998
O0000497,S0006313,U000789,2026-01-15T19:01:18,UPI,1033.15,1025.08,56.81,1,1,Home,"{""Home"": 1.0}",4.2,547.77,485.3800000000001
O0000498,S0006335,U001996,2026-01-19T09:08:01,UPI,3169.21,3419.88,250.67,3,1,Books,"{""Books"": 1.0}",4.6,2025.3899999999999,1143.8200000000002
O0000499,S0006356,,2026-01-10T12:11:18,Wallet,16384.87,17645.52,1260.65,6,3,Books,"{""Books"": 0.333, ""Sports"": 0.333, ""Electronics"": 0.333}",3.733333333333333,10765.48,5619.389999999999
O0000500,S0006363,U000987,2026-01-15T21:27:03,Wallet,7335.45,8142.53,807.08,5,3,Beauty,"{""Books"": 0.333, ""Beauty"": 0.333, ""Home"": 0.333}",4.266666666666667,4999.6,2335.8499999999995
O0000501,S0006369,U001133,2025-11-07T16:26:49,NetBanking,11016.24,11966.23,949.99,9,4,Books,"{""Sports"": 0.5, ""Books"": 0.5}",4.025,7239.02,3777.2199999999993
O0000502,S0006432,U001414,2025-12-15T23:07:16,NetBanking,16236.94,16944.26,707.32,11,4,Sports,"{""Sports"": 0.5, ""Home"": 0.25, ""Books"": 0.25}",4.25,10251.43,5985.51
O0000503,S0006442,U001970,2025-11-27T06:33:11,UPI,10973.11,13022.6,2049.49,7,3,Beauty,"{""Home"": 0.333, ""Books"": 0.333, ""Beauty"": 0.333}",4.266666666666667,8097.210000000001,2875.8999999999996
O0000504,S0006446,U000113,2025-11-05T23:33:47,Card,4696.73,4961.58,264.85,3,1,Home,"{""Home"": 1.0}",3.6,3626.1000000000004,1070.6299999999992
O0000505,S0006447,U000944,2026-01-14T09:16:56,Card,11336.54,12605.15,1268.61,10,4,Beauty,"{""Beauty"": 0.5, ""Books"": 0.25, ""Fashion"": 0.25}",4.1,8081.33,3255.210000000001
O0000506,S0006463,U000389,2026-01-04T01:46:05,Card,2777.81,2893.24,115.43,2,2,Home,"{""Sports"": 0.5, ""Home"": 0.5}",4.35,1658.3600000000001,1119.4499999999998
O0000507,S0006466,U000042,2026-01-11T04:13:19,Card,595.56,631.13,78.57,1,1,Electronics,"{""Electronics"": 1.0}",4.9,307.25,288.30999999999995
O0000508,S0006478,U001183,2025-12-31T17:14:06,UPI,8662.76,9743.43,1080.67,6,2,Beauty,"{""Beauty"": 0.5, ""Books"": 0.5}",3.7,6620.07,2042.6900000000005
O0000509,S0006488,U000082,2026-01-12T11:52:48,UPI,8970.92,9604.86,633.94,6,2,Books,"{""Books"": 0.5, ""Electronics"": 0.5}",4.2,6143.76,2827.16
O0000510,S0006491,U001420,2025-10-25T16:29:27,UPI,13805.39,14641.26,835.87,9,3,Electronics,"{""Home"": 0.333, ""Fashion"": 0.333, ""Electronics"": 0.333}",4.5,8037.8099999999995,5767.58
O0000511,S0006529,U001166,2025-12-07T03:14:24,Card,1643.61,1618.95,46.79,1,1,Home,"{""Home"": 1.0}",4.7,1057.64,585.9699999999998
O0000512,S0006539,U001323,2026-01-06T06:02:05,Card,5189.95,5417.28,227.33,3,1,Books,"{""Books"": 1.0}",4.2,3790.3500000000004,1399.5999999999995
O0000513,S0006546,U000447,2025-10-31T10:25:00,Wallet,8204.92,9273.75,1068.83,7,4,Fashion,"{""Fashion"": 0.75, ""Sports"": 0.25}",4.45,5393.110000000001,2811.8099999999995
O0000514,S0006562,U000438,2025-11-06T09:48:24,UPI,1576.89,1630.78,141.5,2,1,Books,"{""Books"": 1.0}",4.1,873.06,703.8300000000002
O0000515,S0006564,U001796,2025-12-16T05:16:10,Card,540.66,501.35,27.97,1,1,Fashion,"{""Fashion"": 1.0}",4.5,228.34,312.31999999999994
O0000516,S0006567,U000996,2026-01-02T01:03:49,UPI,5288.0,6232.64,944.64,5,3,Electronics,"{""Electronics"": 0.667, ""Fashion"": 0.333}",4.3999999999999995,3305.59,1982.4099999999999
O0000517,S0006580,U002138,2025-10-28T06:31:00,COD,3569.39,3744.93,175.54,4,3,Fashion,"{""Fashion"": 1.0}",4.666666666666667,1846.77,1722.62
O0000518,S0006594,U000169,2025-12-02T02:56:55,UPI,4225.99,4300.32,74.33,6,4,Electronics,"{""Electronics"": 0.5, ""Sports"": 0.5}",3.975,2653.1,1572.8899999999999
O0000519,S0006600,U001473,2025-11-14T17:03:32,COD,12030.42,12874.86,844.44,6,3,Books,"{""Books"": 0.667, ""Electronics"": 0.333}",4.333333333333333,7556.0,4474.42
O0000520,S0006618,U000748,2025-12-23T20:56:50,UPI,7695.28,7969.1,273.82,8,3,Electronics,"{""Sports"": 0.333, ""Home"": 0.333, ""Electronics"": 0.333}",4.0,4433.07,3262.21
O0000521,S0006625,U002134,2025-12-13T18:59:12,Wallet,6391.34,7149.7,758.36,6,3,Books,"{""Books"": 0.667, ""Sports"": 0.333}",3.966666666666667,4399.04,1992.3000000000002
O0000522,S0006629,U002079,2025-12-19T08:17:30,UPI,4923.49,5197.55,274.06,5,2,Home,"{""Home"": 0.5, ""Sports"": 0.5}",3.7,3440.48,1483.0099999999998
O0000523,S0006661,U000224,2026-01-09T19:06:07,Card,11804.6,12776.95,972.35,8,4,Fashion,"{""Fashion"": 0.5, ""Beauty"": 0.25, ""Electronics"": 0.25}",4.05,6706.05,5098.55
O0000524,S0006665,U001633,2025-11-21T03:41:44,Wallet,2847.4,3114.88,267.48,4,2,Books,"{""Electronics"": 0.5, ""Books"": 0.5}",3.8499999999999996,1910.8200000000002,936.5799999999999
O0000525,S0006666,U000407,2025-12-07T09:44:15,Card,1777.1,1842.06,135.1,2,1,Electronics,"{""Electronics"": 1.0}",4.0,1365.36,411.74
O0000526,S0006667,U000258,2026-01-12T11:55:50,Card,5082.46,5335.58,253.12,4,2,Beauty,"{""Beauty"": 0.5, ""Sports"": 0.5}",3.8499999999999996,2682.76,2399.7
O0000527,S0006668,,2025-11-08T11:04:37,Card,6341.83,7151.4,809.57,4,2,Electronics,"{""Sports"": 0.5, ""Electronics"": 0.5}",4.3,4294.139999999999,2047.6900000000005
O0000528,S0006671,U000387,2025-12-02T00:21:48,UPI,4355.33,4467.39,112.06,4,2,Electronics,"{""Sports"": 0.5, ""Electronics"": 0.5}",3.7,2267.02,2088.31
O0000529,S0006674,U001182,2025-11-28T03:40:11,UPI,3510.48,3811.76,301.28,5,3,Beauty,"{""Beauty"": 0.333, ""Sports"": 0.333, ""Books"": 0.333}",3.9000000000000004,2429.16,1081.3200000000002
O0000530,S0006687,,2025-11-21T21:52:53,Card,7580.46,8112.71,532.25,6,3,Beauty,"{""Electronics"": 0.333, ""Beauty"": 0.333, ""Sports"": 0.333}",3.9,4233.18,3347.2799999999997
O0000531,S0006715,U000655,2025-11-25T09:47:29,NetBanking,10379.08,11273.68,894.6,8,4,Sports,"{""Sports"": 0.5, ""Fashion"": 0.25, ""Home"": 0.25}",4.075,6246.17,4132.91
O0000532,S0006718,U000704,2025-11-04T06:59:40,COD,3417.09,3720.96,303.87,6,2,Beauty,"{""Beauty"": 1.0}",4.5,2411.4300000000003,1005.6599999999999
O0000533,S0006768,U001856,2025-11-13T08:29:26,NetBanking,3753.22,4000.33,247.11,4,2,Books,"{""Books"": 0.5, ""Sports"": 0.5}",4.05,2178.77,1574.4499999999998
O0000534,S0006789,U000382,2026-01-03T14:18:21,UPI,3522.63,3700.8,178.17,1,1,Fashion,"{""Fashion"": 1.0}",4.9,1814.54,1708.0900000000001
O0000535,S0006805,U000196,2025-12-31T20:51:04,UPI,2865.2,3199.43,334.23,4,3,Electronics,"{""Electronics"": 0.333, ""Sports"": 0.333, ""Fashion"": 0.333}",4.6000000000000005,1926.85,938.3499999999999
O0000536,S0006809,U001004,2025-11-05T22:28:19,COD,1405.0,1372.4,80.52,1,1,Beauty,"{""Beauty"": 1.0}",3.6,838.34,566.66
O0000537,S0006832,,2025-12-03T20:06:26,UPI,1767.68,2103.75,336.07,3,1,Beauty,"{""Beauty"": 1.0}",4.2,1295.76,471.9200000000001
O0000538,S0006833,U001973,2025-12-06T11:26:44,UPI,9654.97,10369.68,714.71,8,4,Books,"{""Books"": 0.5, ""Sports"": 0.25, ""Electronics"": 0.25}",4.15,6045.469999999999,3609.5
O0000539,S0006866,U000420,2025-11-13T15:04:21,UPI,1450.06,1543.84,167.6,1,1,Books,"{""Books"": 1.0}",3.9,912.1,537.9599999999999
O0000540,S0006882,U000338,2026-01-11T02:24:45,Card,14796.26,15345.25,548.99,9,4,Sports,"{""Sports"": 0.5, ""Electronics"": 0.25, ""Fashion"": 0.25}",4.15,9454.6,5341.66
O0000541,S0006899,U001455,2025-12-24T03:47:27,NetBanking,1746.02,1892.5,246.58,2,2,Electronics,"{""Fashion"": 0.5, ""Electronics"": 0.5}",4.0,1226.53,519.49
O0000542,S0006902,U000529,2025-12-06T13:45:27,UPI,1815.18,1842.06,142.17,2,1,Electronics,"{""Electronics"": 1.0}",4.0,1365.36,449.82000000000016
O0000543,S0006904,U002005,2025-11-20T02:19:58,Card,14051.04,15084.89,1033.85,7,3,Beauty,"{""Beauty"": 0.333, ""Home"": 0.333, ""Books"": 0.333}",3.8000000000000003,8091.66,5959.380000000001
O0000544,S0006917,U001730,2026-01-06T10:13:10,UPI,7551.62,8452.62,901.0,8,3,Beauty,"{""Beauty"": 0.333, ""Electronics"": 0.333, ""Sports"": 0.333}",4.1000000000000005,6246.53,1305.0900000000001
O0000545,S0006924,U000713,2025-12-17T04:51:23,Card,16571.97,17572.22,1000.25,7,3,Electronics,"{""Electronics"": 0.667, ""Fashion"": 0.333}",4.233333333333333,10196.33,6375.640000000001
O0000546,S0006931,U001655,2025-12-20T04:09:58,Card,2438.46,2578.93,140.47,1,1,Books,"{""Books"": 1.0}",4.3,1200.72,1237.74
O0000547,S0006943,U000215,2025-11-26T11:18:12,Wallet,2105.88,2332.18,226.3,2,1,Sports,"{""Sports"": 1.0}",4.8,1409.26,696.6200000000001
O0000548,S0006949,U000148,2025-11-23T00:50:48,COD,2405.75,2531.4,125.65,3,1,Fashion,"{""Fashion"": 1.0}",4.4,1311.4499999999998,1094.3000000000002
O0000549,S0006952,U002182,2025-12-18T03:00:39,UPI,6859.11,7245.1,385.99,5,4,Fashion,"{""Fashion"": 0.5, ""Beauty"": 0.25, ""Books"": 0.25}",4.225,4915.41,1943.6999999999998
O0000550,S0006954,U000786,2025-12-23T21:36:09,Card,5688.28,6381.94,693.66,4,2,Books,"{""Fashion"": 0.5, ""Books"": 0.5}",4.0,3422.56,2265.72
O0000551,S0006994,,2026-01-15T08:02:51,UPI,9788.57,10252.09,463.52,10,4,Beauty,"{""Books"": 0.25, ""Fashion"": 0.25, ""Beauty"": 0.25, ""Electronics"": 0.25}",3.95,6642.860000000001,3145.709999999999
O0000552,S0007012,U000204,2025-11-23T19:31:22,UPI,10781.8,11348.99,567.19,11,4,Fashion,"{""Fashion"": 0.5, ""Books"": 0.25, ""Sports"": 0.25}",3.9749999999999996,6390.540000000001,4391.259999999998
O0000553,S0007017,U001533,2025-12-09T03:32:33,Card,2285.63,2391.84,106.21,4,2,Beauty,"{""Beauty"": 0.5, ""Electronics"": 0.5}",4.35,1312.1799999999998,973.4500000000003
O0000554,S0007022,U001150,2025-10-31T09:42:19,UPI,20377.85,21171.81,793.96,9,3,Books,"{""Books"": 0.667, ""Electronics"": 0.333}",3.8000000000000003,12772.35,7605.499999999998
O0000555,S0007034,U001712,2026-01-11T19:15:07,UPI,9708.29,10550.65,842.36,4,3,Electronics,"{""Electronics"": 0.667, ""Books"": 0.333}",3.733333333333333,7232.12,2476.170000000001
O0000556,S0007049,,2025-12-18T14:14:52,Wallet,2433.87,2669.41,235.54,3,2,Electronics,"{""Fashion"": 0.5, ""Electronics"": 0.5}",4.1,1495.1399999999999,938.73
O0000557,S0007081,U000249,2025-11-03T09:30:12,UPI,8472.8,9347.85,875.05,7,4,Beauty,"{""Home"": 0.25, ""Sports"": 0.25, ""Beauty"": 0.25, ""Electronics"": 0.25}",4.05,5422.2,3050.5999999999995
O0000558,S0007093,U001350,2025-12-10T22:21:25,UPI,10971.11,11588.46,617.35,9,4,Electronics,"{""Electronics"": 0.5, ""Books"": 0.25, ""Fashion"": 0.25}",4.125,6456.320000000001,4514.79
O0000559,S0007108,U000211,2025-12-01T03:11:40,UPI,11109.92,11791.2,681.28,8,4,Books,"{""Books"": 0.75, ""Beauty"": 0.25}",4.125,7706.59,3403.33
