session_id,user_id,session_start_ts,device,channel,campaign_id,variant,is_new_user,has_productview,has_addtocart,has_begincheckout,has_paymentattempt,has_purchase,first,last,min,session_duration_sec,time_to_addtocart_sec,time_to_begincheckout_sec,time_to_purchase_sec,net_amount
S0008092,U000015,2025-12-04T18:02:35,web,organic,C022,A,1,False,False,False,False,False,2025-12-04 18:03:11,2025-12-04 18:03:11,2025-12-04 18:03:11,0.0,0.0,0.0,0.0,0.0
S0008093,U001264,2025-11-10T08:04:35,mobile,referral,C010,,0,False,False,False,False,False,2025-11-10 08:05:32,2025-11-10 08:05:32,2025-11-10 08:05:32,0.0,0.0,0.0,0.0,0.0
S0008094,U000605,2025-11-25T15:52:46,mobile,referral,C004,,0,True,True,True,True,True,2025-11-25 15:54:33,2025-11-25 15:54:47,2025-11-25 15:54:33,14.0,0.0,0.0,0.0,0.0
S0008095,U001595,2025-11-06T22:47:14,mobile,paid_social,C012,,1,True,True,True,True,True,2025-11-06 22:47:21,2025-11-06 22:48:25,2025-11-06 22:47:21,64.0,0.0,0.0,0.0,0.0
S0008096,U001160,2026-01-04T11:19:55,web,organic,C007,A,1,False,False,False,False,False,2026-01-04 11:21:49,2026-01-04 11:21:49,2026-01-04 11:21:49,0.0,0.0,0.0,0.0,0.0
S0008097,U002092,2025-11-01T05:42:35,web,organic,C022,B,1,False,False,False,False,False,2025-11-01 05:43:18,2025-11-01 05:43:18,2025-11-01 05:43:18,0.0,0.0,0.0,0.0,0.0
S0008098,U001067,2026-01-08T01:23:45,web,organic,C031,,0,True,True,True,True,True,2026-01-08 01:25:18,2026-01-08 01:25:37,2026-01-08 01:25:18,19.0,0.0,0.0,0.0,0.0
S0008099,U000345,2025-10-25T13:45:25,mobile,organic,C007,,1,False,False,False,False,False,2025-10-25 13:46:48,2025-10-25 13:46:48,2025-10-25 13:46:48,0.0,0.0,0.0,0.0,0.0
S0008100,U002029,2025-11-17T09:43:45,web,referral,C001,B,0,False,False,False,False,False,2025-11-17 09:45:32,2025-11-17 09:45:32,2025-11-17 09:45:32,0.0,0.0,0.0,0.0,0.0
S0008101,U000680,2025-11-03T00:43:53,mobile,paid_social,C003,,1,True,True,True,True,True,2025-11-03 00:44:14,2025-11-03 00:46:26,2025-11-03 00:44:14,132.0,75.0,122.0,0.0,0.0
S0008102,U001682,2025-12-22T02:44:59,web,organic,C010,B,1,False,False,False,False,False,2025-12-22 02:45:38,2025-12-22 02:45:38,2025-12-22 02:45:38,0.0,0.0,0.0,0.0,0.0
S0008103,,2025-12-06T13:11:27,mobile,email,C007,,0,True,True,True,True,True,2025-12-06 13:11:53,2025-12-06 13:12:12,2025-12-06 13:11:53,19.0,0.0,0.0,0.0,0.0
S0008104,,2026-01-13T23:32:58,web,organic,C040,,0,False,False,False,False,False,2026-01-13 23:33:40,2026-01-13 23:33:40,2026-01-13 23:33:40,0.0,0.0,0.0,0.0,0.0
S0008105,U001409,2025-11-23T09:31:35,web,search,C010,A,1,True,True,True,True,True,2025-11-23 09:32:14,2025-11-23 09:33:46,2025-11-23 09:32:14,92.0,0.0,0.0,0.0,0.0
S0008106,U001126,2025-10-25T02:35:39,web,organic,C027,,0,True,True,True,True,True,2025-10-25 02:36:34,2025-10-25 02:42:04,2025-10-25 02:36:34,330.0,94.0,160.0,330.0,3098.34
S0008107,,2025-12-28T23:45:35,web,search,C028,,0,True,True,True,True,True,2025-12-28 23:46:14,2025-12-28 23:49:25,2025-12-28 23:46:14,191.0,191.0,0.0,0.0,0.0
S0008108,,2025-12-12T14:17:51,web,organic,C010,,0,True,True,True,True,True,2025-12-12 14:19:36,2025-12-12 14:21:29,2025-12-12 14:19:36,113.0,0.0,0.0,0.0,0.0
S0008109,U001717,2026-01-03T21:50:11,mobile,organic,C006,,0,True,True,True,True,True,2026-01-03 21:52:10,2026-01-03 21:54:31,2026-01-03 21:52:10,141.0,141.0,0.0,0.0,0.0
S0008110,U001246,2025-11-28T19:02:07,mobile,referral,C008,,1,True,True,True,True,True,2025-11-28 19:02:36,2025-11-28 19:04:18,2025-11-28 19:02:36,102.0,0.0,0.0,0.0,0.0
S0008111,U000109,2025-12-26T21:02:50,web,referral,C036,,1,True,True,True,True,True,2025-12-26 21:04:07,2025-12-26 21:05:09,2025-12-26 21:04:07,62.0,0.0,0.0,0.0,0.0
S0008112,U000819,2025-11-05T20:04:41,mobile,search,C017,,0,True,True,True,True,True,2025-11-05 20:06:14,2025-11-05 20:07:49,2025-11-05 20:06:14,95.0,0.0,0.0,0.0,0.0
S0008113,U002012,2026-01-19T09:33:12,web,email,C001,,0,False,False,False,False,False,2026-01-19 09:33:41,2026-01-19 09:33:41,2026-01-19 09:33:41,0.0,0.0,0.0,0.0,0.0
S0008114,U000464,2025-11-06T01:39:13,mobile,organic,C026,,0,True,True,True,True,True,2025-11-06 01:39:29,2025-11-06 01:40:36,2025-11-06 01:39:29,67.0,0.0,0.0,0.0,0.0
S0008115,,2026-01-04T02:56:43,web,search,C018,,0,True,True,True,True,True,2026-01-04 02:57:51,2026-01-04 02:59:50,2026-01-04 02:57:51,119.0,119.0,0.0,0.0,0.0
S0008116,U001841,2025-11-09T13:26:33,web,organic,C007,,1,True,True,True,True,True,2025-11-09 13:27:50,2025-11-09 13:29:28,2025-11-09 13:27:50,98.0,0.0,0.0,0.0,0.0
S0008117,U000639,2025-12-30T20:47:36,mobile,organic,C007,,1,True,True,True,True,True,2025-12-30 20:47:52,2025-12-30 20:49:40,2025-12-30 20:47:52,108.0,0.0,0.0,0.0,0.0
S0008118,U001498,2026-01-06T22:52:52,web,search,C030,A,1,False,False,False,False,False,2026-01-06 22:54:30,2026-01-06 22:54:30,2026-01-06 22:54:30,0.0,0.0,0.0,0.0,0.0
S0008119,U001728,2026-01-08T08:07:13,web,paid_social,C013,,1,False,False,False,False,False,2026-01-08 08:08:05,2026-01-08 08:08:05,2026-01-08 08:08:05,0.0,0.0,0.0,0.0,0.0
S0008120,U000717,2025-12-03T06:07:40,mobile,paid_social,C002,,1,True,True,True,True,True,2025-12-03 06:08:12,2025-12-03 06:11:31,2025-12-03 06:08:12,199.0,199.0,0.0,0.0,0.0
S0008121,U001971,2025-11-29T00:48:43,mobile,search,C031,,0,False,False,False,False,False,2025-11-29 00:49:20,2025-11-29 00:49:20,2025-11-29 00:49:20,0.0,0.0,0.0,0.0,0.0
S0008122,U000982,2026-01-04T11:33:53,mobile,search,C008,,0,True,True,True,True,True,2026-01-04 11:35:17,2026-01-04 11:36:07,2026-01-04 11:35:17,50.0,0.0,0.0,0.0,0.0
S0008123,U000652,2025-12-12T14:16:22,mobile,paid_social,C040,,0,True,True,True,True,True,2025-12-12 14:18:06,2025-12-12 14:19:12,2025-12-12 14:18:06,66.0,0.0,0.0,0.0,0.0
S0008124,U000496,2025-12-16T08:32:02,web,referral,C024,A,0,True,True,True,True,True,2025-12-16 08:34:00,2025-12-16 08:34:42,2025-12-16 08:34:00,42.0,0.0,0.0,0.0,0.0
S0008125,U000587,2025-11-11T16:28:52,mobile,organic,C022,,1,False,False,False,False,False,2025-11-11 16:30:10,2025-11-11 16:30:10,2025-11-11 16:30:10,0.0,0.0,0.0,0.0,0.0
S0008126,U001239,2025-11-30T14:16:31,mobile,search,C029,,0,True,True,True,True,True,2025-11-30 14:17:21,2025-11-30 14:18:23,2025-11-30 14:17:21,62.0,0.0,0.0,0.0,0.0
S0008127,,2025-11-23T16:35:08,web,referral,C009,,0,True,True,True,True,True,2025-11-23 16:36:30,2025-11-23 16:36:55,2025-11-23 16:36:30,25.0,0.0,0.0,0.0,0.0
S0008128,U000789,2025-12-20T07:40:14,web,search,C027,,0,False,False,False,False,False,2025-12-20 07:40:41,2025-12-20 07:40:41,2025-12-20 07:40:41,0.0,0.0,0.0,0.0,0.0
S0008129,U001564,2025-11-08T02:58:48,mobile,email,C008,,1,True,True,True,True,True,2025-11-08 02:59:29,2025-11-08 03:01:45,2025-11-08 02:59:29,136.0,136.0,0.0,0.0,0.0
S0008130,U001927,2025-11-26T23:00:01,mobile,search,C011,,1,True,True,True,True,True,2025-11-26 23:01:14,2025-11-26 23:03:07,2025-11-26 23:01:14,113.0,0.0,0.0,0.0,0.0
S0008131,U001494,2026-01-05T19:50:14,web,referral,C023,B,0,False,False,False,False,False,2026-01-05 19:51:10,2026-01-05 19:51:10,2026-01-05 19:51:10,0.0,0.0,0.0,0.0,0.0
S0008132,U001163,2025-12-09T14:53:55,mobile,email,C016,,0,True,True,True,True,True,2025-12-09 14:55:13,2025-12-09 14:56:07,2025-12-09 14:55:13,54.0,0.0,0.0,0.0,0.0
S0008133,U001532,2026-01-10T02:01:52,web,search,C037,A,0,True,True,True,True,True,2026-01-10 02:02:45,2026-01-10 02:04:09,2026-01-10 02:02:45,84.0,0.0,0.0,0.0,0.0
S0008134,U000906,2025-11-11T08:50:07,web,organic,C002,A,1,True,True,True,True,True,2025-11-11 08:50:22,2025-11-11 08:51:28,2025-11-11 08:50:22,66.0,0.0,0.0,0.0,0.0
S0008135,U000596,2025-11-30T00:46:02,mobile,search,C004,,0,False,False,False,False,False,2025-11-30 00:46:45,2025-11-30 00:46:45,2025-11-30 00:46:45,0.0,0.0,0.0,0.0,0.0
S0008136,U001650,2025-12-05T11:28:30,web,organic,C001,,0,False,False,False,False,False,2025-12-05 11:29:11,2025-12-05 11:29:11,2025-12-05 11:29:11,0.0,0.0,0.0,0.0,0.0
S0008137,U000298,2025-11-26T11:48:06,web,organic,C037,B,1,True,True,True,True,True,2025-11-26 11:49:50,2025-11-26 11:50:26,2025-11-26 11:49:50,36.0,0.0,0.0,0.0,0.0
S0008138,U001992,2025-12-22T01:04:56,mobile,search,C017,,0,False,False,False,False,False,2025-12-22 01:06:16,2025-12-22 01:06:16,2025-12-22 01:06:16,0.0,0.0,0.0,0.0,0.0
S0008139,U000943,2025-11-03T19:48:39,web,search,C036,A,1,True,True,True,True,True,2025-11-03 19:49:04,2025-11-03 19:49:37,2025-11-03 19:49:04,33.0,0.0,0.0,0.0,0.0
S0008140,U001799,2025-12-07T04:28:51,mobile,email,C022,,1,False,False,False,False,False,2025-12-07 04:29:11,2025-12-07 04:29:11,2025-12-07 04:29:11,0.0,0.0,0.0,0.0,0.0
S0008141,U000218,2025-11-02T22:19:27,mobile,organic,C035,,0,False,False,False,False,False,2025-11-02 22:20:56,2025-11-02 22:20:56,2025-11-02 22:20:56,0.0,0.0,0.0,0.0,0.0
S0008142,U001089,2025-12-17T01:38:33,mobile,organic,C033,,0,True,True,True,True,True,2025-12-17 01:39:07,2025-12-17 01:41:04,2025-12-17 01:39:07,117.0,0.0,0.0,0.0,0.0
S0008143,U000929,2026-01-04T03:54:43,mobile,paid_social,C004,,0,False,False,False,False,False,2026-01-04 03:54:51,2026-01-04 03:54:51,2026-01-04 03:54:51,0.0,0.0,0.0,0.0,0.0
S0008144,U000785,2025-10-23T05:46:11,mobile,paid_social,C039,,1,False,False,False,False,False,2025-10-23 05:48:05,2025-10-23 05:48:05,2025-10-23 05:48:05,0.0,0.0,0.0,0.0,0.0
S0008145,,2025-12-01T13:33:30,mobile,organic,C021,,0,False,False,False,False,False,2025-12-01 13:35:17,2025-12-01 13:35:17,2025-12-01 13:35:17,0.0,0.0,0.0,0.0,0.0
S0008146,U001457,2025-12-04T18:48:57,mobile,organic,C024,,0,True,True,True,True,True,2025-12-04 18:50:42,2025-12-04 18:51:15,2025-12-04 18:50:42,33.0,0.0,0.0,0.0,0.0
S0008147,U002073,2025-12-25T06:19:30,web,organic,C010,,0,True,True,True,True,True,2025-12-25 06:21:15,2025-12-25 06:23:14,2025-12-25 06:21:15,119.0,0.0,0.0,0.0,0.0
S0008148,U001798,2025-10-28T03:58:16,mobile,email,C033,,0,False,False,False,False,False,2025-10-28 03:59:59,2025-10-28 03:59:59,2025-10-28 03:59:59,0.0,0.0,0.0,0.0,0.0
S0008149,U000510,2025-11-26T23:34:51,web,organic,C004,A,0,True,True,True,True,True,2025-11-26 23:36:30,2025-11-26 23:37:19,2025-11-26 23:36:30,49.0,0.0,0.0,0.0,0.0
S0008150,U002154,2025-12-31T03:12:56,web,search,C006,,0,False,False,False,False,False,2025-12-31 03:13:48,2025-12-31 03:13:48,2025-12-31 03:13:48,0.0,0.0,0.0,0.0,0.0
S0008151,U001097,2025-12-08T08:00:30,mobile,referral,C010,,0,True,True,True,True,True,2025-12-08 08:01:09,2025-12-08 08:01:28,2025-12-08 08:01:09,19.0,0.0,0.0,0.0,0.0
S0008152,,2025-12-27T22:14:38,web,organic,C033,,0,True,True,True,True,True,2025-12-27 22:16:16,2025-12-27 22:17:57,2025-12-27 22:16:16,101.0,0.0,0.0,0.0,0.0
S0008153,,2025-11-23T04:50:14,web,email,C033,,0,True,True,True,True,True,2025-11-23 04:51:32,2025-11-23 04:55:19,2025-11-23 04:51:32,227.0,80.0,126.0,227.0,7289.09
S0008154,U001471,2026-01-12T05:57:55,mobile,paid_social,C011,,0,False,False,False,False,False,2026-01-12 05:59:24,2026-01-12 05:59:24,2026-01-12 05:59:24,0.0,0.0,0.0,0.0,0.0
S0008155,U001952,2025-10-28T09:38:30,web,search,C022,,1,True,True,True,True,True,2025-10-28 09:40:02,2025-10-28 09:46:08,2025-10-28 09:40:02,366.0,140.0,171.0,366.0,8845.64
S0008156,U000645,2025-10-29T15:29:28,mobile,referral,C017,,0,True,True,True,True,True,2025-10-29 15:30:42,2025-10-29 15:32:53,2025-10-29 15:30:42,131.0,131.0,0.0,0.0,0.0
S0008157,,2025-12-08T00:06:20,mobile,organic,C022,,0,True,True,True,True,True,2025-12-08 00:07:38,2025-12-08 00:08:02,2025-12-08 00:07:38,24.0,0.0,0.0,0.0,0.0
S0008158,U000193,2025-12-02T19:33:20,mobile,email,C001,,1,True,True,True,True,True,2025-12-02 19:33:46,2025-12-02 19:35:16,2025-12-02 19:33:46,90.0,0.0,0.0,0.0,0.0
S0008159,U002128,2025-12-17T21:39:57,web,organic,C018,B,0,True,True,True,True,True,2025-12-17 21:41:27,2025-12-17 21:46:03,2025-12-17 21:41:27,276.0,77.0,138.0,276.0,8558.07
S0008160,U000557,2025-11-11T01:20:14,mobile,search,C019,,1,True,True,True,True,True,2025-11-11 01:20:20,2025-11-11 01:20:41,2025-11-11 01:20:20,21.0,0.0,0.0,0.0,0.0
S0008161,U001059,2025-11-10T18:47:50,web,organic,C001,B,1,True,True,True,True,True,2025-11-10 18:49:39,2025-11-10 18:50:43,2025-11-10 18:49:39,64.0,0.0,0.0,0.0,0.0
S0008162,U000032,2025-12-27T20:39:10,mobile,search,C027,,0,True,True,True,True,True,2025-12-27 20:39:46,2025-12-27 20:40:56,2025-12-27 20:39:46,70.0,0.0,0.0,0.0,0.0
S0008163,U001977,2025-11-16T16:47:20,web,organic,C016,,0,False,False,False,False,False,2025-11-16 16:49:13,2025-11-16 16:49:13,2025-11-16 16:49:13,0.0,0.0,0.0,0.0,0.0
S0008164,U001121,2025-12-25T21:31:34,web,organic,C011,,0,True,True,True,True,True,2025-12-25 21:32:46,2025-12-25 21:34:36,2025-12-25 21:32:46,110.0,0.0,0.0,0.0,0.0
S0008165,U002136,2025-12-18T02:30:11,web,organic,C032,A,1,False,False,False,False,False,2025-12-18 02:31:07,2025-12-18 02:31:07,2025-12-18 02:31:07,0.0,0.0,0.0,0.0,0.0
S0008166,U000821,2025-10-28T22:33:46,mobile,organic,C033,,0,True,True,True,True,True,2025-10-28 22:35:30,2025-10-28 22:35:59,2025-10-28 22:35:30,29.0,0.0,0.0,0.0,0.0
S0008167,,2025-12-24T10:36:58,web,organic,C011,,0,True,True,True,True,True,2025-12-24 10:37:18,2025-12-24 10:43:13,2025-12-24 10:37:18,355.0,109.0,202.0,355.0,5293.08
S0008168,,2026-01-08T14:19:45,web,paid_social,C038,,0,True,True,True,True,True,2026-01-08 14:21:05,2026-01-08 14:21:20,2026-01-08 14:21:05,15.0,0.0,0.0,0.0,0.0
S0008169,U000359,2026-01-02T22:31:55,web,paid_social,C001,B,0,True,True,True,True,True,2026-01-02 22:32:50,2026-01-02 22:36:53,2026-01-02 22:32:50,243.0,136.0,224.0,243.0,7760.97
S0008170,,2025-10-22T05:43:04,web,paid_social,C023,,0,True,True,True,True,True,2025-10-22 05:43:19,2025-10-22 05:46:16,2025-10-22 05:43:19,177.0,177.0,0.0,0.0,0.0
S0008171,U000077,2025-12-09T00:21:29,mobile,paid_social,C029,,1,True,True,True,True,True,2025-12-09 00:22:24,2025-12-09 00:23:10,2025-12-09 00:22:24,46.0,0.0,0.0,0.0,0.0
S0008172,U000370,2026-01-11T15:23:04,web,organic,C010,,0,True,True,True,True,True,2026-01-11 15:24:52,2026-01-11 15:27:26,2026-01-11 15:24:52,154.0,154.0,0.0,0.0,0.0
S0008173,U001404,2025-12-14T07:49:25,web,organic,C015,A,0,False,False,False,False,False,2025-12-14 07:51:05,2025-12-14 07:51:05,2025-12-14 07:51:05,0.0,0.0,0.0,0.0,0.0
S0008174,U001483,2025-11-16T13:40:49,web,paid_social,C029,,0,False,False,False,False,False,2025-11-16 13:41:21,2025-11-16 13:41:21,2025-11-16 13:41:21,0.0,0.0,0.0,0.0,0.0
S0008175,,2025-11-07T22:47:33,mobile,search,C015,,0,True,True,True,True,True,2025-11-07 22:48:00,2025-11-07 22:51:53,2025-11-07 22:48:00,233.0,148.0,187.0,0.0,0.0
S0008176,U000413,2025-12-22T02:03:46,mobile,paid_social,C012,,0,False,False,False,False,False,2025-12-22 02:05:00,2025-12-22 02:05:00,2025-12-22 02:05:00,0.0,0.0,0.0,0.0,0.0
S0008177,U001889,2025-12-29T20:29:04,mobile,organic,C026,,0,True,True,True,True,True,2025-12-29 20:29:15,2025-12-29 20:30:41,2025-12-29 20:29:15,86.0,86.0,0.0,0.0,0.0
S0008178,U000014,2026-01-11T13:45:33,mobile,search,C007,,1,False,False,False,False,False,2026-01-11 13:46:43,2026-01-11 13:46:43,2026-01-11 13:46:43,0.0,0.0,0.0,0.0,0.0
S0008179,U000507,2026-01-10T22:55:26,web,search,C023,,1,True,True,True,True,True,2026-01-10 22:56:33,2026-01-10 22:58:17,2026-01-10 22:56:33,104.0,0.0,0.0,0.0,0.0
S0008180,U002135,2025-11-20T23:25:16,mobile,paid_social,C012,,0,False,False,False,False,False,2025-11-20 23:26:14,2025-11-20 23:26:14,2025-11-20 23:26:14,0.0,0.0,0.0,0.0,0.0
S0008181,U001205,2025-12-14T18:57:01,mobile,referral,C013,,0,True,True,True,True,True,2025-12-14 18:58:15,2025-12-14 19:03:03,2025-12-14 18:58:15,288.0,72.0,141.0,288.0,15603.59
S0008182,U000060,2025-10-30T13:51:27,mobile,search,C018,,0,True,True,True,True,True,2025-10-30 13:53:25,2025-10-30 13:54:56,2025-10-30 13:53:25,91.0,0.0,0.0,0.0,0.0
S0008183,U001964,2025-10-29T22:36:54,web,email,C030,,0,False,False,False,False,False,2025-10-29 22:38:25,2025-10-29 22:38:25,2025-10-29 22:38:25,0.0,0.0,0.0,0.0,0.0
S0008184,U000752,2025-10-27T20:56:53,mobile,paid_social,C010,,1,True,True,True,True,True,2025-10-27 20:57:10,2025-10-27 20:58:57,2025-10-27 20:57:10,107.0,107.0,0.0,0.0,0.0
S0008185,U001574,2026-01-12T21:12:27,mobile,referral,C027,,0,True,True,True,True,True,2026-01-12 21:13:42,2026-01-12 21:15:33,2026-01-12 21:13:42,111.0,0.0,0.0,0.0,0.0
S0008186,U001403,2025-11-04T03:49:48,web,email,C014,B,0,True,True,True,True,True,2025-11-04 03:50:02,2025-11-04 03:50:15,2025-11-04 03:50:02,13.0,0.0,0.0,0.0,0.0
S0008187,U000808,2025-12-03T20:24:02,web,organic,C036,,0,False,False,False,False,False,2025-12-03 20:24:14,2025-12-03 20:24:14,2025-12-03 20:24:14,0.0,0.0,0.0,0.0,0.0
S0008188,,2025-11-29T10:00:44,mobile,organic,C016,,0,True,True,True,True,True,2025-11-29 10:01:30,2025-11-29 10:03:35,2025-11-29 10:01:30,125.0,125.0,0.0,0.0,0.0
S0008189,U001211,2025-11-19T16:04:54,mobile,referral,C017,,0,False,False,False,False,False,2025-11-19 16:05:19,2025-11-19 16:05:19,2025-11-19 16:05:19,0.0,0.0,0.0,0.0,0.0
S0008190,U000839,2025-12-08T20:04:27,web,paid_social,C031,,0,True,True,True,True,True,2025-12-08 20:05:16,2025-12-08 20:06:24,2025-12-08 20:05:16,68.0,0.0,0.0,0.0,0.0
S0008191,U000383,2025-10-21T16:36:16,mobile,search,C002,,0,False,False,False,False,False,2025-10-21 16:37:39,2025-10-21 16:37:39,2025-10-21 16:37:39,0.0,0.0,0.0,0.0,0.0
S0008192,U001591,2025-11-24T15:41:55,web,paid_social,C035,A,0,True,True,True,True,True,2025-11-24 15:43:25,2025-11-24 15:44:37,2025-11-24 15:43:25,72.0,0.0,0.0,0.0,0.0
S0008193,U001484,2025-12-03T13:57:33,web,organic,C014,,0,False,False,False,False,False,2025-12-03 13:58:19,2025-12-03 13:58:19,2025-12-03 13:58:19,0.0,0.0,0.0,0.0,0.0
S0008194,U001325,2026-01-01T17:42:49,web,email,C033,A,0,False,False,False,False,False,2026-01-01 17:44:45,2026-01-01 17:44:45,2026-01-01 17:44:45,0.0,0.0,0.0,0.0,0.0
S0008195,U001632,2025-12-23T12:39:25,mobile,search,C015,,1,False,False,False,False,False,2025-12-23 12:40:25,2025-12-23 12:40:25,2025-12-23 12:40:25,0.0,0.0,0.0,0.0,0.0
S0008196,U001141,2026-01-05T22:03:41,web,email,C008,B,0,True,True,True,True,True,2026-01-05 22:04:30,2026-01-05 22:05:16,2026-01-05 22:04:30,46.0,0.0,0.0,0.0,0.0
S0008197,U002043,2025-11-24T07:22:49,mobile,paid_social,C005,,0,False,False,False,False,False,2025-11-24 07:23:36,2025-11-24 07:23:36,2025-11-24 07:23:36,0.0,0.0,0.0,0.0,0.0
S0008198,U001950,2025-11-03T02:55:55,web,organic,C033,A,1,False,False,False,False,False,2025-11-03 02:57:49,2025-11-03 02:57:49,2025-11-03 02:57:49,0.0,0.0,0.0,0.0,0.0
S0008199,U002159,2025-11-26T12:51:29,web,referral,C001,A,1,False,False,False,False,False,2025-11-26 12:52:44,2025-11-26 12:52:44,2025-11-26 12:52:44,0.0,0.0,0.0,0.0,0.0
S0008200,U000238,2026-01-16T02:47:05,web,search,C026,B,0,True,True,True,True,True,2026-01-16 02:47:48,2026-01-16 02:48:52,2026-01-16 02:47:48,64.0,0.0,0.0,0.0,0.0
S0008201,U000225,2025-11-09T17:31:25,web,email,C025,A,1,False,False,False,False,False,2025-11-09 17:32:03,2025-11-09 17:32:03,2025-11-09 17:32:03,0.0,0.0,0.0,0.0,0.0
S0008202,U001034,2025-11-06T04:02:51,web,organic,C010,B,1,False,False,False,False,False,2025-11-06 04:03:06,2025-11-06 04:03:06,2025-11-06 04:03:06,0.0,0.0,0.0,0.0,0.0
S0008203,,2026-01-14T10:20:40,web,search,C031,,0,False,False,False,False,False,2026-01-14 10:21:51,2026-01-14 10:21:51,2026-01-14 10:21:51,0.0,0.0,0.0,0.0,0.0
S0008204,U000526,2026-01-14T22:24:36,web,paid_social,C016,B,0,True,True,True,True,True,2026-01-14 22:25:51,2026-01-14 22:27:34,2026-01-14 22:25:51,103.0,0.0,0.0,0.0,0.0
S0008205,,2025-11-03T20:55:39,web,paid_social,C032,,0,True,True,True,True,True,2025-11-03 20:56:09,2025-11-03 20:56:35,2025-11-03 20:56:09,26.0,0.0,0.0,0.0,0.0
S0008206,U000081,2025-12-29T16:35:39,mobile,referral,C014,,0,True,True,True,True,True,2025-12-29 16:36:37,2025-12-29 16:40:10,2025-12-29 16:36:37,213.0,213.0,0.0,0.0,0.0
S0008207,U001221,2025-11-29T02:49:11,mobile,email,C032,,1,False,False,False,False,False,2025-11-29 02:49:58,2025-11-29 02:49:58,2025-11-29 02:49:58,0.0,0.0,0.0,0.0,0.0
S0008208,U002154,2025-12-04T17:45:43,web,organic,C018,B,0,True,True,True,True,True,2025-12-04 17:46:06,2025-12-04 17:52:33,2025-12-04 17:46:06,387.0,183.0,251.0,387.0,8320.99
S0008209,,2025-12-05T07:44:33,web,email,C019,,0,True,True,True,True,True,2025-12-05 07:46:19,2025-12-05 07:51:38,2025-12-05 07:46:19,319.0,62.0,90.0,319.0,8478.19
S0008210,U001615,2026-01-16T14:15:31,web,referral,C034,A,0,True,True,True,True,True,2026-01-16 14:16:22,2026-01-16 14:21:02,2026-01-16 14:16:22,280.0,154.0,167.0,280.0,823.3
S0008211,,2025-11-07T01:26:38,web,referral,C004,,0,True,True,True,True,True,2025-11-07 01:27:02,2025-11-07 01:28:01,2025-11-07 01:27:02,59.0,0.0,0.0,0.0,0.0
S0008212,U000476,2025-12-30T00:23:37,web,referral,C017,A,0,True,True,True,True,True,2025-12-30 00:23:55,2025-12-30 00:28:28,2025-12-30 00:23:55,273.0,193.0,260.0,0.0,0.0
S0008213,,2025-10-21T22:49:56,mobile,paid_social,C002,,0,False,False,False,False,False,2025-10-21 22:51:15,2025-10-21 22:51:15,2025-10-21 22:51:15,0.0,0.0,0.0,0.0,0.0
S0008214,U000886,2025-12-17T00:22:26,web,email,C003,,0,True,True,True,True,True,2025-12-17 00:24:15,2025-12-17 00:25:23,2025-12-17 00:24:15,68.0,0.0,0.0,0.0,0.0
S0008215,,2025-12-19T04:21:38,mobile,paid_social,C006,,0,False,False,False,False,False,2025-12-19 04:21:58,2025-12-19 04:21:58,2025-12-19 04:21:58,0.0,0.0,0.0,0.0,0.0
S0008216,U000498,2025-12-28T06:34:53,mobile,organic,C030,,0,True,True,True,True,True,2025-12-28 06:36:15,2025-12-28 06:42:23,2025-12-28 06:36:15,368.0,212.0,252.0,0.0,0.0
S0008217,U001745,2026-01-12T18:39:17,web,email,C032,A,0,True,True,True,True,True,2026-01-12 18:40:36,2026-01-12 18:42:11,2026-01-12 18:40:36,95.0,0.0,0.0,0.0,0.0
S0008218,U001507,2025-12-28T06:51:35,web,organic,C032,B,0,False,False,False,False,False,2025-12-28 06:52:41,2025-12-28 06:52:41,2025-12-28 06:52:41,0.0,0.0,0.0,0.0,0.0
S0008219,,2025-12-26T08:00:25,web,search,C040,,0,False,False,False,False,False,2025-12-26 08:01:13,2025-12-26 08:01:13,2025-12-26 08:01:13,0.0,0.0,0.0,0.0,0.0
S0008220,U000771,2025-11-13T06:45:25,mobile,search,C023,,1,True,True,True,True,True,2025-11-13 06:47:14,2025-11-13 06:48:37,2025-11-13 06:47:14,83.0,0.0,0.0,0.0,0.0
S0008221,,2026-01-18T19:06:35,mobile,organic,C008,,0,False,False,False,False,False,2026-01-18 19:07:00,2026-01-18 19:07:00,2026-01-18 19:07:00,0.0,0.0,0.0,0.0,0.0
S0008222,U002024,2025-12-02T14:20:21,web,email,C020,B,1,False,False,False,False,False,2025-12-02 14:22:01,2025-12-02 14:22:01,2025-12-02 14:22:01,0.0,0.0,0.0,0.0,0.0
S0008223,,2025-11-28T00:16:06,web,search,C023,,0,True,True,True,True,True,2025-11-28 00:17:47,2025-11-28 00:18:29,2025-11-28 00:17:47,42.0,0.0,0.0,0.0,0.0
S0008224,U000457,2025-12-05T14:37:54,web,search,C031,A,1,False,False,False,False,False,2025-12-05 14:38:20,2025-12-05 14:38:20,2025-12-05 14:38:20,0.0,0.0,0.0,0.0,0.0
S0008225,U002116,2025-11-25T21:44:17,web,search,C020,A,1,True,True,True,True,True,2025-11-25 21:44:53,2025-11-25 21:45:19,2025-11-25 21:44:53,26.0,0.0,0.0,0.0,0.0
S0008226,U000770,2025-12-13T20:49:59,mobile,paid_social,C001,,1,True,True,True,True,True,2025-12-13 20:51:43,2025-12-13 20:52:51,2025-12-13 20:51:43,68.0,0.0,0.0,0.0,0.0
