session_id,session_start_ts,variant,device,channel,segment,is_new_user,has_productview,has_addtocart,has_begincheckout,has_paymentattempt,has_purchase,net_amount
S0006577,2026-01-05T05:06:32,A,web,referral,regular,0,True,False,False,False,False,0.0
S0006578,2026-01-17T11:47:36,A,web,search,regular,0,True,False,False,False,False,0.0
S0006581,2025-12-19T15:46:39,B,web,organic,value,0,True,False,False,False,False,0.0
S0006582,2025-11-15T00:21:21,B,web,referral,regular,0,True,False,False,False,False,0.0
S0006594,2025-12-02T02:49:51,A,web,search,regular,1,True,True,True,True,True,4225.99
S0006607,2025-11-26T23:46:19,A,web,organic,regular,0,True,False,False,False,False,0.0
S0006609,2025-12-23T17:21:52,B,web,referral,value,0,True,False,False,False,False,0.0
S0006614,2025-12-07T05:30:22,B,web,email,regular,1,False,False,False,False,False,0.0
S0006616,2026-01-15T19:57:47,B,web,paid_social,premium,0,False,False,False,False,False,0.0
S0006619,2025-12-28T20:29:44,A,web,organic,regular,1,True,False,False,False,False,0.0
S0006620,2026-01-10T08:37:00,A,web,organic,value,1,False,False,False,False,False,0.0
S0006625,2025-12-13T18:54:18,A,web,organic,value,0,True,True,True,True,True,6391.34
S0006627,2025-11-20T17:10:41,A,web,search,value,1,False,False,False,False,False,0.0
S0006631,2025-12-15T07:59:02,B,web,search,regular,1,True,False,False,False,False,0.0
S0006632,2025-11-03T03:29:41,B,web,referral,regular,1,True,True,True,True,False,0.0
S0006635,2025-12-17T15:39:13,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0006639,2025-12-15T01:45:38,A,web,organic,value,0,False,False,False,False,False,0.0
S0006643,2025-11-20T03:52:40,B,web,organic,value,1,True,False,False,False,False,0.0
S0006644,2025-10-31T11:51:50,A,web,organic,value,0,True,True,True,True,False,0.0
S0006645,2026-01-09T17:09:54,B,web,paid_social,regular,0,True,True,True,True,False,0.0
S0006646,2025-12-05T12:25:11,A,web,organic,regular,0,False,False,False,False,False,0.0
S0006650,2025-11-19T05:33:36,B,web,search,premium,0,True,False,False,False,False,0.0
S0006651,2025-10-22T06:33:13,B,web,organic,regular,0,True,False,False,False,False,0.0
S0006655,2026-01-03T16:05:26,B,web,search,value,0,False,False,False,False,False,0.0
S0006659,2025-12-04T19:14:48,A,web,organic,value,1,True,False,False,False,False,0.0
S0006660,2025-11-15T07:19:51,B,web,organic,premium,1,False,False,False,False,False,0.0
S0006665,2025-11-21T03:34:50,B,web,organic,value,1,True,True,True,True,True,2847.4
S0006669,2025-11-18T14:46:53,A,web,search,value,1,True,False,False,False,False,0.0
S0006671,2025-12-02T00:14:00,A,web,search,regular,1,True,True,True,True,True,4355.33
S0006672,2025-11-19T01:12:57,A,web,organic,regular,1,True,True,False,False,False,0.0
S0006673,2025-10-24T19:08:28,A,web,referral,value,1,False,False,False,False,False,0.0
S0006674,2025-11-28T03:30:52,A,web,search,value,0,True,True,True,True,True,3510.48
S0006677,2025-11-15T09:53:17,B,web,organic,value,1,False,False,False,False,False,0.0
S0006679,2025-12-18T06:15:24,B,web,search,regular,0,False,False,False,False,False,0.0
S0006680,2026-01-09T15:44:25,B,web,paid_social,regular,0,True,False,False,False,False,0.0
S0006683,2026-01-02T23:01:33,A,web,organic,premium,1,True,False,False,False,False,0.0
S0006688,2026-01-19T08:02:07,B,web,email,regular,0,True,False,False,False,False,0.0
S0006690,2026-01-06T19:41:08,B,web,organic,value,1,False,False,False,False,False,0.0
S0006695,2025-11-23T23:11:22,A,web,search,value,0,True,False,False,False,False,0.0
S0006698,2026-01-05T10:20:15,B,web,search,regular,0,True,False,False,False,False,0.0
S0006702,2025-10-27T22:08:27,B,web,email,regular,0,True,False,False,False,False,0.0
S0006706,2025-12-09T13:47:03,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0006709,2025-11-15T10:07:01,B,web,paid_social,regular,0,True,False,False,False,False,0.0
S0006714,2025-11-17T19:21:53,A,web,organic,value,0,True,False,False,False,False,0.0
S0006717,2025-12-03T08:19:09,A,web,search,regular,0,True,True,True,True,False,0.0
S0006718,2025-11-04T06:51:24,A,web,organic,regular,1,True,True,True,True,True,3417.09
S0006719,2025-12-28T19:52:50,A,web,organic,value,0,False,False,False,False,False,0.0
S0006725,2025-12-21T17:03:41,A,web,email,regular,1,True,False,False,False,False,0.0
S0006735,2025-11-01T15:55:36,A,web,email,value,0,True,False,False,False,False,0.0
S0006736,2025-11-01T18:47:25,A,web,email,value,0,True,False,False,False,False,0.0
S0006738,2025-12-28T11:18:21,A,web,paid_social,regular,0,False,False,False,False,False,0.0
S0006741,2026-01-10T20:09:16,B,web,referral,value,0,False,False,False,False,False,0.0
S0006745,2026-01-12T03:31:56,B,web,email,regular,0,True,False,False,False,False,0.0
S0006746,2025-12-04T00:55:02,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0006750,2025-11-10T19:07:24,B,web,organic,regular,1,True,True,False,False,False,0.0
S0006753,2025-12-18T08:18:48,B,web,organic,premium,0,False,False,False,False,False,0.0
S0006754,2025-12-01T00:52:40,A,web,search,value,1,True,False,False,False,False,0.0
S0006757,2025-11-15T18:38:09,B,web,organic,regular,1,True,False,False,False,False,0.0
S0006762,2025-10-30T04:04:04,B,web,search,value,1,True,False,False,False,False,0.0
S0006763,2025-12-24T21:01:12,B,web,referral,premium,1,True,False,False,False,False,0.0
S0006764,2025-12-31T20:06:30,A,web,organic,premium,0,False,False,False,False,False,0.0
S0006768,2025-11-13T08:22:09,A,web,organic,regular,1,True,True,True,True,True,3753.22
S0006772,2025-11-18T17:20:27,A,web,email,value,0,True,True,False,False,False,0.0
S0006776,2025-11-22T19:10:07,B,web,search,value,0,False,False,False,False,False,0.0
S0006781,2026-01-14T17:42:42,B,web,organic,value,0,True,False,False,False,False,0.0
S0006785,2025-12-03T12:49:00,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0006788,2026-01-02T10:10:50,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0006792,2026-01-16T18:15:29,A,web,paid_social,value,0,False,False,False,False,False,0.0
S0006796,2025-12-05T16:36:58,B,web,email,regular,1,False,False,False,False,False,0.0
S0006797,2025-11-24T05:37:20,A,web,organic,regular,1,True,True,False,False,False,0.0
S0006798,2025-12-01T21:15:45,B,web,paid_social,regular,1,True,True,True,True,False,0.0
S0006799,2025-10-25T13:44:07,B,web,organic,regular,0,False,False,False,False,False,0.0
S0006800,2025-12-09T20:40:45,A,web,organic,regular,0,False,False,False,False,False,0.0
S0006806,2026-01-18T04:02:56,B,web,search,regular,0,True,False,False,False,False,0.0
S0006810,2025-11-02T05:16:24,A,web,search,regular,1,False,False,False,False,False,0.0
S0006813,2025-12-31T21:27:03,B,web,organic,value,1,False,False,False,False,False,0.0
S0006815,2025-11-09T15:04:29,A,web,search,value,0,True,False,False,False,False,0.0
S0006817,2025-10-31T19:38:48,A,web,organic,value,0,True,True,True,True,False,0.0
S0006822,2025-11-01T07:22:46,B,web,email,value,0,True,True,True,True,False,0.0
S0006823,2025-12-15T12:12:46,A,web,referral,regular,0,True,False,False,False,False,0.0
S0006824,2025-12-13T01:40:15,A,web,search,regular,0,False,False,False,False,False,0.0
S0006829,2025-11-05T00:34:31,A,web,organic,value,0,True,False,False,False,False,0.0
S0006834,2025-11-08T05:21:41,A,web,paid_social,regular,1,False,False,False,False,False,0.0
S0006835,2025-10-29T12:16:12,A,web,organic,value,0,True,False,False,False,False,0.0
S0006838,2025-12-12T01:32:13,A,web,organic,regular,0,False,False,False,False,False,0.0
S0006841,2026-01-10T08:18:50,A,web,organic,premium,0,False,False,False,False,False,0.0
S0006846,2025-11-26T10:11:08,B,web,referral,value,0,False,False,False,False,False,0.0
S0006849,2025-12-05T09:52:30,A,web,organic,value,0,False,False,False,False,False,0.0
S0006853,2025-12-05T03:40:25,B,web,organic,regular,0,True,False,False,False,False,0.0
S0006859,2025-12-16T10:32:02,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0006864,2025-11-09T11:27:56,A,web,search,premium,0,False,False,False,False,False,0.0
S0006865,2025-12-08T07:01:50,B,web,search,value,1,False,False,False,False,False,0.0
S0006866,2025-11-13T14:58:21,A,web,organic,premium,0,True,True,True,True,True,1450.06
S0006867,2025-10-22T17:36:18,B,web,search,value,0,True,True,True,True,False,0.0
S0006870,2025-10-27T09:21:08,B,web,paid_social,value,1,True,True,False,False,False,0.0
S0006871,2025-12-06T05:39:46,B,web,organic,regular,0,False,False,False,False,False,0.0
S0006874,2025-11-04T17:30:39,A,web,search,premium,0,True,False,False,False,False,0.0
S0006877,2025-10-26T07:44:32,B,web,organic,regular,1,False,False,False,False,False,0.0
S0006883,2025-11-19T10:40:56,B,web,organic,regular,1,True,False,False,False,False,0.0
S0006888,2025-12-30T14:24:34,A,web,paid_social,regular,0,False,False,False,False,False,0.0
S0006889,2026-01-07T08:45:17,A,web,paid_social,value,0,True,False,False,False,False,0.0
S0006891,2026-01-02T08:12:19,A,web,search,value,1,False,False,False,False,False,0.0
S0006892,2026-01-17T17:58:55,A,web,paid_social,premium,0,True,False,False,False,False,0.0
S0006902,2025-12-06T13:40:19,A,web,email,value,0,True,True,True,True,True,1815.18
S0006903,2025-11-24T00:14:08,A,web,referral,regular,1,True,False,False,False,False,0.0
S0006904,2025-11-20T02:13:37,A,web,paid_social,regular,0,True,True,True,True,True,14051.04
S0006905,2025-11-06T10:53:37,A,web,search,regular,0,False,False,False,False,False,0.0
S0006913,2025-10-31T05:37:16,A,web,search,regular,1,False,False,False,False,False,0.0
S0006914,2026-01-15T20:38:07,A,web,organic,regular,0,True,False,False,False,False,0.0
S0006915,2025-11-15T13:30:28,B,web,referral,regular,0,False,False,False,False,False,0.0
S0006918,2025-11-23T12:33:53,B,web,search,premium,0,True,False,False,False,False,0.0
S0006921,2025-12-19T21:05:16,A,web,paid_social,value,0,True,False,False,False,False,0.0
S0006924,2025-12-17T04:42:42,B,web,organic,value,0,True,True,True,True,True,16571.97
S0006927,2025-12-30T13:49:01,B,web,paid_social,value,1,False,False,False,False,False,0.0
S0006930,2025-12-22T10:06:43,A,web,email,value,0,True,True,False,False,False,0.0
S0006935,2025-12-09T04:54:48,B,web,organic,value,0,True,False,False,False,False,0.0
S0006936,2025-10-31T11:03:14,B,web,referral,value,1,True,False,False,False,False,0.0
S0006937,2025-10-23T12:18:17,A,web,paid_social,regular,1,True,False,False,False,False,0.0
S0006939,2025-11-04T16:16:34,B,web,email,value,0,True,False,False,False,False,0.0
S0006940,2025-10-23T05:32:38,B,web,organic,value,0,True,False,False,False,False,0.0
S0006944,2026-01-17T16:59:31,B,web,referral,regular,0,True,True,False,False,False,0.0
S0006945,2026-01-02T05:21:21,A,web,organic,value,0,False,False,False,False,False,0.0
S0006952,2025-12-18T02:53:52,B,web,search,regular,0,True,True,True,True,True,6859.11
S0006954,2025-12-23T21:28:28,B,web,paid_social,value,1,True,True,True,True,True,5688.28
S0006957,2026-01-16T05:37:11,A,web,organic,value,0,False,False,False,False,False,0.0
S0006976,2025-12-04T21:04:56,A,web,organic,regular,0,False,False,False,False,False,0.0
S0006980,2025-10-31T12:27:36,B,web,search,value,1,False,False,False,False,False,0.0
S0006982,2025-12-06T22:48:08,A,web,organic,regular,0,True,False,False,False,False,0.0
S0006984,2026-01-02T22:21:10,A,web,search,regular,0,False,False,False,False,False,0.0
S0006992,2025-11-27T07:29:37,B,web,email,regular,0,True,True,False,False,False,0.0
S0006995,2025-11-14T18:26:38,B,web,referral,value,0,True,False,False,False,False,0.0
S0006996,2025-12-06T08:11:52,B,web,email,regular,0,False,False,False,False,False,0.0
S0007002,2026-01-07T13:57:07,A,web,search,value,0,True,False,False,False,False,0.0
S0007003,2025-11-28T20:15:03,B,web,organic,regular,1,False,False,False,False,False,0.0
S0007007,2026-01-13T15:43:23,A,web,search,regular,0,True,False,False,False,False,0.0
S0007008,2025-11-24T11:35:45,B,web,paid_social,regular,0,True,False,False,False,False,0.0
S0007010,2025-10-30T12:21:14,A,web,paid_social,value,1,False,False,False,False,False,0.0
S0007012,2025-11-23T19:23:59,A,web,referral,regular,0,True,True,True,True,True,10781.8
S0007013,2025-11-28T19:01:12,B,web,organic,regular,1,False,False,False,False,False,0.0
S0007015,2025-12-02T08:08:22,A,web,organic,regular,1,True,False,False,False,False,0.0
S0007023,2025-11-04T06:11:41,B,web,organic,regular,1,True,False,False,False,False,0.0
S0007027,2025-11-23T23:43:08,B,web,organic,regular,0,True,False,False,False,False,0.0
S0007030,2025-11-25T21:25:00,B,web,paid_social,premium,0,True,False,False,False,False,0.0
S0007032,2026-01-02T05:36:12,A,web,search,value,1,False,False,False,False,False,0.0
S0007036,2026-01-08T07:29:33,A,web,paid_social,premium,0,False,False,False,False,False,0.0
S0007037,2026-01-02T20:56:30,A,web,search,premium,0,False,False,False,False,False,0.0
S0007041,2025-12-05T00:49:03,B,web,referral,premium,0,False,False,False,False,False,0.0
S0007042,2025-11-25T13:32:39,B,web,search,value,1,True,True,True,True,False,0.0
S0007044,2025-12-23T12:20:57,A,web,organic,regular,0,True,True,False,False,False,0.0
S0007045,2026-01-16T08:51:18,B,web,email,regular,0,True,False,False,False,False,0.0
S0007046,2026-01-05T14:26:01,B,web,paid_social,value,0,True,False,False,False,False,0.0
S0007051,2025-12-15T15:32:28,B,web,paid_social,value,0,True,False,False,False,False,0.0
S0007055,2026-01-14T21:03:59,B,web,organic,value,1,False,False,False,False,False,0.0
S0007063,2025-12-05T09:04:46,A,web,organic,regular,0,True,False,False,False,False,0.0
S0007069,2025-12-28T18:33:15,B,web,paid_social,regular,0,False,False,False,False,False,0.0
S0007074,2025-11-01T20:56:27,A,web,organic,regular,0,False,False,False,False,False,0.0
S0007076,2025-11-28T16:53:33,B,web,paid_social,premium,0,True,True,True,True,False,0.0
S0007077,2025-11-03T19:22:48,A,web,search,regular,1,True,True,True,True,False,0.0
S0007081,2025-11-03T09:23:31,B,web,paid_social,regular,0,True,True,True,True,True,8472.8
S0007083,2026-01-10T01:26:54,A,web,referral,regular,0,True,False,False,False,False,0.0
S0007085,2025-11-29T13:18:57,A,web,email,regular,0,False,False,False,False,False,0.0
S0007090,2025-10-21T16:36:37,B,web,search,value,0,True,False,False,False,False,0.0
S0007099,2025-12-10T18:19:59,A,web,organic,value,0,False,False,False,False,False,0.0
S0007100,2025-11-29T05:11:11,A,web,search,regular,0,True,False,False,False,False,0.0
S0007101,2025-12-13T13:36:05,A,web,search,regular,0,True,False,False,False,False,0.0
S0007102,2025-12-22T23:51:35,B,web,referral,regular,1,True,True,False,False,False,0.0
S0007112,2025-11-02T09:45:12,A,web,referral,regular,1,True,True,True,True,True,4249.13
S0007114,2025-12-16T16:14:38,B,web,email,regular,1,True,True,True,True,True,2274.39
S0007115,2025-10-25T20:12:05,A,web,search,regular,0,True,False,False,False,False,0.0
S0007119,2026-01-13T16:29:57,B,web,organic,regular,0,True,False,False,False,False,0.0
S0007121,2025-12-11T13:07:47,A,web,email,regular,1,False,False,False,False,False,0.0
S0007125,2025-11-04T20:17:27,A,web,paid_social,value,1,False,False,False,False,False,0.0
S0007127,2025-12-19T23:36:43,A,web,organic,value,0,False,False,False,False,False,0.0
S0007128,2025-11-17T17:38:52,B,web,referral,value,0,False,False,False,False,False,0.0
S0007129,2026-01-19T05:51:12,A,web,search,value,0,True,True,True,True,True,5081.38
S0007133,2025-12-10T03:37:37,A,web,search,regular,0,False,False,False,False,False,0.0
S0007138,2025-11-15T04:03:25,A,web,search,regular,1,True,False,False,False,False,0.0
S0007142,2026-01-07T09:37:20,A,web,email,regular,0,False,False,False,False,False,0.0
S0007143,2025-12-04T03:12:22,A,web,email,regular,0,True,False,False,False,False,0.0
S0007146,2025-11-21T12:29:51,A,web,paid_social,value,1,False,False,False,False,False,0.0
S0007151,2025-12-19T13:04:32,A,web,paid_social,regular,0,False,False,False,False,False,0.0
S0007152,2026-01-02T17:17:15,B,web,email,regular,0,True,False,False,False,False,0.0
S0007155,2025-10-30T19:26:55,B,web,email,regular,0,True,True,True,True,False,0.0
S0007157,2025-11-27T01:26:25,B,web,paid_social,value,0,True,False,False,False,False,0.0
S0007160,2025-10-26T05:39:10,A,web,email,regular,0,False,False,False,False,False,0.0
S0007161,2025-12-16T16:45:48,A,web,organic,regular,0,True,False,False,False,False,0.0
S0007164,2025-11-12T11:48:12,A,web,organic,value,0,True,False,False,False,False,0.0
S0007166,2025-10-23T14:12:49,B,web,organic,regular,0,False,False,False,False,False,0.0
S0007168,2026-01-01T19:46:36,A,web,referral,value,0,False,False,False,False,False,0.0
S0007171,2025-10-31T03:20:04,B,web,search,value,0,False,False,False,False,False,0.0
S0007174,2025-11-25T18:01:38,B,web,organic,value,0,True,False,False,False,False,0.0
S0007175,2025-12-12T00:53:24,B,web,organic,regular,0,True,True,True,True,True,4823.63
S0007176,2025-10-26T17:06:56,A,web,organic,value,1,True,False,False,False,False,0.0
S0007178,2026-01-14T11:57:20,B,web,search,regular,0,True,True,True,True,True,6409.11
S0007180,2025-12-02T05:58:19,A,web,search,value,0,False,False,False,False,False,0.0
S0007183,2025-10-26T13:36:38,B,web,paid_social,regular,1,False,False,False,False,False,0.0
S0007184,2025-12-20T17:52:35,B,web,organic,premium,0,True,False,False,False,False,0.0
S0007187,2025-12-15T20:27:08,A,web,paid_social,regular,0,False,False,False,False,False,0.0
S0007189,2025-10-24T21:03:53,A,web,referral,value,0,False,False,False,False,False,0.0
S0007190,2025-12-16T01:21:22,B,web,referral,premium,0,True,True,True,True,True,7500.35
S0007191,2025-11-16T04:01:40,B,web,organic,value,1,False,False,False,False,False,0.0
S0007192,2025-12-08T09:46:43,A,web,organic,premium,0,True,False,False,False,False,0.0
S0007196,2025-10-29T05:33:22,A,web,search,regular,0,True,False,False,False,False,0.0
S0007198,2025-11-04T11:44:29,B,web,paid_social,premium,0,False,False,False,False,False,0.0
S0007199,2025-11-20T02:06:04,B,web,referral,value,0,True,True,True,True,True,3392.14
S0007201,2025-11-09T00:12:20,B,web,organic,premium,0,False,False,False,False,False,0.0
S0007202,2025-10-28T05:04:56,A,web,organic,value,0,False,False,False,False,False,0.0
S0007210,2025-12-08T06:39:14,A,web,organic,regular,1,False,False,False,False,False,0.0
S0007219,2025-11-24T00:10:02,A,web,search,premium,0,False,False,False,False,False,0.0
S0007223,2025-11-29T07:10:25,B,web,email,value,1,True,True,False,False,False,0.0
S0007228,2025-11-05T06:13:53,A,web,search,regular,0,False,False,False,False,False,0.0
S0007229,2025-12-22T12:50:30,A,web,email,value,0,True,False,False,False,False,0.0
S0007235,2025-11-14T15:17:09,B,web,search,premium,0,True,False,False,False,False,0.0
S0007237,2025-11-04T05:42:01,B,web,organic,value,1,True,True,True,True,False,0.0
S0007238,2026-01-10T01:05:11,B,web,search,regular,0,False,False,False,False,False,0.0
S0007239,2025-10-30T15:38:43,B,web,referral,value,1,True,True,True,True,False,0.0
S0007240,2025-11-21T01:17:15,A,web,organic,value,0,True,False,False,False,False,0.0
S0007241,2025-12-08T04:07:28,B,web,paid_social,regular,1,True,False,False,False,False,0.0
S0007242,2025-12-15T15:37:45,A,web,organic,regular,1,True,False,False,False,False,0.0
S0007243,2025-12-14T01:21:31,B,web,paid_social,value,0,True,False,False,False,False,0.0
S0007244,2025-12-31T05:13:00,B,web,referral,regular,0,True,False,False,False,False,0.0
S0007245,2025-12-11T21:26:00,B,web,organic,regular,0,True,True,False,False,False,0.0
S0007247,2025-10-29T01:22:38,B,web,organic,regular,1,False,False,False,False,False,0.0
S0007252,2026-01-14T00:24:07,B,web,paid_social,premium,0,True,False,False,False,False,0.0
S0007259,2026-01-03T20:05:59,A,web,email,value,0,True,True,False,False,False,0.0
S0007263,2025-11-03T05:54:17,B,web,organic,regular,0,False,False,False,False,False,0.0
S0007264,2025-11-05T06:38:48,A,web,referral,regular,0,True,False,False,False,False,0.0
S0007265,2025-12-03T01:46:01,B,web,search,premium,0,True,True,True,True,True,4107.71
S0007267,2025-11-06T00:51:03,B,web,search,value,1,True,False,False,False,False,0.0
S0007268,2026-01-11T20:05:38,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0007269,2025-12-21T23:33:50,B,web,search,value,0,True,True,True,True,True,14730.09
S0007275,2025-11-25T20:38:43,B,web,referral,value,0,True,False,False,False,False,0.0
S0007276,2025-10-22T13:49:48,B,web,search,regular,1,True,True,True,True,True,3276.27
S0007278,2025-12-28T21:53:50,B,web,paid_social,value,0,False,False,False,False,False,0.0
S0007279,2026-01-16T15:14:13,B,web,email,regular,0,True,False,False,False,False,0.0
S0007281,2025-10-29T06:28:36,B,web,paid_social,premium,0,True,False,False,False,False,0.0
S0007282,2026-01-17T16:29:58,A,web,search,value,0,False,False,False,False,False,0.0
S0007283,2025-11-03T21:27:15,B,web,email,regular,0,False,False,False,False,False,0.0
S0007287,2026-01-14T22:06:26,A,web,organic,regular,0,True,True,True,True,True,3873.1
S0007293,2025-12-04T06:58:26,A,web,search,premium,0,False,False,False,False,False,0.0
S0007294,2025-10-31T06:37:43,A,web,organic,premium,1,True,True,False,False,False,0.0
S0007300,2025-12-20T08:26:35,A,web,organic,value,0,True,False,False,False,False,0.0
S0007303,2025-10-23T05:23:38,B,web,paid_social,regular,1,True,False,False,False,False,0.0
S0007304,2026-01-14T13:16:04,B,web,search,regular,0,True,False,False,False,False,0.0
S0007305,2025-12-28T09:59:41,B,web,organic,regular,0,True,False,False,False,False,0.0
S0007306,2025-11-08T12:57:41,B,web,organic,regular,1,True,False,False,False,False,0.0
S0007307,2025-12-11T08:24:50,A,web,organic,value,0,True,False,False,False,False,0.0
S0007311,2026-01-15T13:03:44,B,web,search,value,0,True,False,False,False,False,0.0
S0007315,2025-12-02T19:00:52,B,web,paid_social,regular,1,True,True,True,True,True,6769.93
S0007317,2025-11-17T05:10:46,B,web,search,value,0,True,True,True,True,True,3802.34
S0007319,2025-11-05T06:51:20,A,web,paid_social,value,0,True,False,False,False,False,0.0
S0007321,2025-12-16T13:31:37,A,web,email,regular,0,True,False,False,False,False,0.0
S0007322,2026-01-04T05:43:12,A,web,paid_social,value,1,False,False,False,False,False,0.0
S0007324,2025-12-29T07:58:30,A,web,referral,regular,0,True,True,True,True,True,11917.86
S0007326,2025-12-20T07:38:28,B,web,paid_social,value,0,True,True,True,True,False,0.0
S0007329,2025-10-24T15:30:53,A,web,referral,value,1,True,True,True,True,True,9129.69
S0007336,2025-12-12T20:31:17,A,web,search,value,0,True,False,False,False,False,0.0
S0007337,2026-01-04T22:38:12,A,web,search,value,1,False,False,False,False,False,0.0
S0007339,2025-10-25T15:17:32,A,web,search,regular,1,True,False,False,False,False,0.0
S0007346,2025-11-03T12:15:36,A,web,email,regular,0,False,False,False,False,False,0.0
S0007349,2026-01-01T00:14:56,A,web,paid_social,value,1,False,False,False,False,False,0.0
S0007352,2025-12-23T06:06:49,B,web,search,regular,0,True,True,False,False,False,0.0
S0007353,2026-01-18T23:09:07,B,web,organic,regular,0,False,False,False,False,False,0.0
S0007355,2026-01-07T05:32:45,A,web,search,premium,0,True,True,True,True,True,4474.05
S0007356,2025-11-25T02:48:07,B,web,paid_social,value,1,False,False,False,False,False,0.0
S0007357,2025-10-22T22:50:29,B,web,email,regular,1,True,True,True,True,False,0.0
S0007366,2025-11-26T17:46:52,B,web,email,premium,0,False,False,False,False,False,0.0
S0007369,2025-11-03T05:32:44,A,web,paid_social,value,0,False,False,False,False,False,0.0
S0007370,2026-01-02T05:11:39,A,web,paid_social,regular,0,True,False,False,False,False,0.0
S0007371,2025-12-11T11:53:52,A,web,search,regular,1,True,False,False,False,False,0.0
S0007372,2026-01-08T16:57:45,B,web,paid_social,value,0,False,False,False,False,False,0.0
S0007373,2025-11-16T18:13:18,B,web,search,regular,0,False,False,False,False,False,0.0
S0007382,2025-11-27T04:41:56,A,web,referral,value,0,False,False,False,False,False,0.0
S0007383,2025-12-09T17:47:48,B,web,email,premium,0,True,False,False,False,False,0.0
S0007384,2025-10-27T14:40:43,B,web,referral,regular,0,False,False,False,False,False,0.0
S0007385,2025-12-31T13:54:09,B,web,search,regular,1,True,False,False,False,False,0.0
S0007386,2026-01-03T17:39:32,B,web,organic,value,0,True,False,False,False,False,0.0
S0007387,2025-11-09T15:00:10,A,web,organic,regular,0,True,False,False,False,False,0.0
S0007388,2026-01-01T07:09:33,A,web,paid_social,regular,1,True,False,False,False,False,0.0
S0007399,2026-01-12T05:25:58,B,web,email,regular,0,True,False,False,False,False,0.0
S0007400,2025-12-25T03:20:38,A,web,search,premium,0,False,False,False,False,False,0.0
S0007402,2026-01-07T15:35:32,A,web,paid_social,premium,0,False,False,False,False,False,0.0
S0007406,2026-01-06T20:27:30,A,web,email,value,0,True,False,False,False,False,0.0
S0007407,2026-01-16T13:43:39,B,web,search,premium,0,False,False,False,False,False,0.0
S0007409,2025-12-18T23:46:54,B,web,organic,value,0,False,False,False,False,False,0.0
S0007414,2026-01-08T01:41:39,B,web,paid_social,regular,0,True,True,True,True,False,0.0
S0007416,2025-11-29T19:00:15,B,web,organic,regular,0,False,False,False,False,False,0.0
S0007426,2026-01-16T04:37:55,A,web,search,regular,0,False,False,False,False,False,0.0
S0007427,2025-12-30T16:33:45,A,web,organic,regular,1,False,False,False,False,False,0.0
S0007430,2025-12-13T10:44:16,B,web,paid_social,value,0,False,False,False,False,False,0.0
S0007435,2025-12-23T19:25:38,B,web,organic,regular,0,False,False,False,False,False,0.0
S0007438,2026-01-13T16:44:42,A,web,search,premium,0,True,False,False,False,False,0.0
S0007441,2025-10-30T17:43:08,A,web,email,value,0,False,False,False,False,False,0.0
S0007443,2026-01-12T07:46:15,A,web,search,value,0,True,True,True,True,True,18066.44
S0007446,2025-12-13T17:29:51,B,web,organic,regular,0,True,True,False,False,False,0.0
S0007450,2025-12-08T02:53:45,B,web,search,regular,1,True,False,False,False,False,0.0
S0007459,2025-10-28T17:46:18,A,web,paid_social,regular,1,False,False,False,False,False,0.0
S0007461,2025-11-23T11:52:26,B,web,search,regular,1,True,False,False,False,False,0.0
S0007463,2025-12-06T05:38:04,B,web,organic,regular,0,True,False,False,False,False,0.0
S0007470,2025-11-28T21:45:40,B,web,organic,value,1,True,False,False,False,False,0.0
S0007471,2025-10-26T14:22:38,A,web,paid_social,regular,0,True,True,True,True,True,5940.5
S0007472,2025-12-25T00:54:10,B,web,search,regular,0,True,False,False,False,False,0.0
S0007473,2025-12-23T11:08:37,A,web,organic,regular,0,False,False,False,False,False,0.0
S0007478,2025-12-22T14:59:44,B,web,referral,value,0,True,False,False,False,False,0.0
S0007480,2025-11-22T05:47:55,A,web,organic,value,0,False,False,False,False,False,0.0
S0007483,2025-11-22T18:26:27,A,web,search,premium,0,False,False,False,False,False,0.0
S0007484,2025-12-15T01:44:20,A,web,referral,regular,0,False,False,False,False,False,0.0
S0007486,2026-01-06T23:57:42,A,web,organic,premium,1,True,False,False,False,False,0.0
S0007489,2025-11-18T17:13:04,B,web,organic,regular,1,True,False,False,False,False,0.0
S0007495,2026-01-16T18:26:18,A,web,paid_social,premium,0,False,False,False,False,False,0.0
S0007499,2025-12-06T17:27:44,B,web,organic,regular,1,True,False,False,False,False,0.0
S0007503,2026-01-07T12:56:48,B,web,referral,regular,0,True,False,False,False,False,0.0
S0007504,2025-12-11T16:44:12,A,web,organic,regular,0,True,True,True,True,True,8269.67
S0007507,2026-01-11T01:00:57,B,web,search,regular,0,False,False,False,False,False,0.0
S0007509,2025-10-27T15:50:47,B,web,organic,value,0,True,True,False,False,False,0.0
S0007515,2025-10-28T21:11:26,A,web,organic,value,1,False,False,False,False,False,0.0
S0007516,2026-01-08T02:15:01,B,web,organic,value,0,True,True,False,False,False,0.0
S0007520,2025-12-06T02:12:00,A,web,organic,value,0,True,True,True,True,False,0.0
