user_id,signup_date,city_tier,segment,preferred_device,lifetime_sessions,lifetime_orders,first_order_date,last_order_date,repeat_rate,lifetime_revenue,user_value_band
U001003,2025-10-12,1,value,mobile,2.0,0.0,,,False,0.0,
U001004,2025-07-26,2,regular,mobile,3.0,1.0,2025-11-05T22:28:19,2025-11-05T22:28:19,False,1405.0,medium
U001005,2026-01-01,2,regular,mobile,4.0,0.0,,,False,0.0,
U001006,2025-10-18,1,regular,web,3.0,1.0,2025-12-30T14:22:05,2025-12-30T14:22:05,False,10387.65,high
U001007,2025-06-24,1,premium,mobile,2.0,0.0,,,False,0.0,
U001008,2025-06-27,2,value,web,5.0,0.0,,,False,0.0,
U001009,2025-12-03,1,regular,web,7.0,0.0,,,False,0.0,
U001010,2025-07-27,3,regular,web,4.0,0.0,,,False,0.0,
U001011,2025-10-27,1,value,web,2.0,0.0,,,False,0.0,
U001012,2025-11-13,2,premium,mobile,4.0,0.0,,,False,0.0,
U001013,2025-08-21,2,value,web,4.0,0.0,,,False,0.0,
U001014,2025-10-20,2,regular,mobile,2.0,0.0,,,False,0.0,
U001015,2025-08-12,1,regular,mobile,5.0,0.0,,,False,0.0,
U001016,2026-01-08,3,premium,web,3.0,1.0,2025-12-22T22:55:33,2025-12-22T22:55:33,False,12848.26,high
U001017,2025-12-21,3,regular,mobile,2.0,0.0,,,False,0.0,
U001018,2025-08-22,1,value,web,2.0,0.0,,,False,0.0,
U001019,2025-10-12,1,regular,mobile,3.0,0.0,,,False,0.0,
U001020,2025-10-06,3,regular,mobile,3.0,0.0,,,False,0.0,
U001021,2026-01-11,2,regular,web,6.0,0.0,,,False,0.0,
U001022,2025-09-14,1,regular,mobile,5.0,2.0,2025-11-25T21:40:39,2025-10-31T01:02:46,True,12350.779999999999,high
U001023,2025-10-19,1,value,web,2.0,0.0,,,False,0.0,
U001024,2026-01-04,2,regular,web,1.0,0.0,,,False,0.0,
U001025,2025-07-27,3,premium,mobile,2.0,1.0,2025-12-23T17:36:22,2025-12-23T17:36:22,False,2022.43,high
U001026,2025-10-17,2,value,web,1.0,0.0,,,False,0.0,
U001027,2025-07-15,3,regular,mobile,4.0,0.0,,,False,0.0,
U001028,2025-10-31,2,premium,web,5.0,0.0,,,False,0.0,
U001029,2025-09-08,2,regular,web,3.0,0.0,,,False,0.0,
U001030,2026-01-12,2,premium,mobile,2.0,0.0,,,False,0.0,
U001031,2025-09-18,2,regular,web,2.0,0.0,,,False,0.0,
U001032,2025-07-22,1,premium,mobile,4.0,1.0,2025-12-06T17:57:22,2025-12-06T17:57:22,False,17628.48,high
U001033,2025-12-15,1,value,web,3.0,0.0,,,False,0.0,
U001034,2025-12-12,2,regular,mobile,4.0,0.0,,,False,0.0,
U001035,2025-11-16,3,regular,mobile,3.0,0.0,,,False,0.0,
U001036,2025-11-27,1,regular,web,2.0,0.0,,,False,0.0,
U001037,2025-08-18,2,premium,web,2.0,1.0,2025-12-26T12:54:22,2025-12-26T12:54:22,False,19228.11,high
U001038,2025-11-05,2,regular,web,2.0,0.0,,,False,0.0,
U001039,2025-07-01,2,regular,mobile,7.0,0.0,,,False,0.0,
U001040,2025-08-03,3,regular,web,1.0,0.0,,,False,0.0,
U001041,2026-01-05,3,regular,web,3.0,1.0,2026-01-11T06:13:20,2026-01-11T06:13:20,False,31533.63,high
U001042,2025-11-25,3,regular,mobile,2.0,0.0,,,False,0.0,
U001043,2025-08-10,1,value,web,4.0,0.0,,,False,0.0,
U001044,2025-07-16,2,regular,web,3.0,0.0,,,False,0.0,
U001045,2026-01-08,2,premium,web,9.0,1.0,2026-01-09T23:45:09,2026-01-09T23:45:09,False,6924.75,high
U001046,2025-07-17,1,regular,web,4.0,0.0,,,False,0.0,
U001047,2025-08-16,1,regular,mobile,2.0,0.0,,,False,0.0,
U001048,2025-07-31,1,regular,mobile,5.0,0.0,,,False,0.0,
U001049,2025-06-25,2,regular,mobile,4.0,1.0,2026-01-08T14:34:26,2026-01-08T14:34:26,False,2568.39,high
U001050,2025-08-28,2,value,mobile,4.0,1.0,2025-12-10T13:19:28,2025-12-10T13:19:28,False,4756.11,high
U001051,2026-01-14,1,regular,web,4.0,0.0,,,False,0.0,
U001052,2025-09-03,3,regular,web,1.0,0.0,,,False,0.0,
U001053,2025-10-07,3,value,mobile,1.0,0.0,,,False,0.0,
U001054,2025-11-27,1,value,mobile,9.0,0.0,,,False,0.0,
U001055,2025-10-17,3,regular,mobile,8.0,1.0,2025-11-25T17:56:37,2025-11-25T17:56:37,False,2514.92,high
U001056,2025-11-26,1,regular,web,6.0,1.0,2025-12-28T08:15:23,2025-12-28T08:15:23,False,11440.77,high
U001057,2025-11-09,3,regular,mobile,1.0,0.0,,,False,0.0,
U001058,2025-10-29,3,value,mobile,3.0,0.0,,,False,0.0,
U001059,2025-11-06,1,regular,mobile,4.0,0.0,,,False,0.0,
U001060,2025-12-08,3,regular,mobile,6.0,1.0,2026-01-05T06:49:27,2026-01-05T06:49:27,False,4951.17,high
U001061,2025-11-19,3,regular,web,8.0,0.0,,,False,0.0,
U001062,2025-12-06,3,regular,web,1.0,0.0,,,False,0.0,
U001063,2025-07-24,3,value,web,3.0,0.0,,,False,0.0,
U001064,2025-11-12,2,premium,web,2.0,0.0,,,False,0.0,
U001065,2025-11-25,1,value,mobile,4.0,0.0,,,False,0.0,
U001066,2025-08-25,3,regular,web,4.0,2.0,2026-01-03T07:44:32,2025-12-27T11:05:45,True,25410.530000000002,high
U001067,2025-12-24,2,value,web,7.0,0.0,,,False,0.0,
U001068,2025-08-26,2,regular,web,7.0,1.0,2025-10-25T01:35:24,2025-10-25T01:35:24,False,11001.2,high
U001069,2025-08-13,2,value,mobile,3.0,0.0,,,False,0.0,
U001070,2025-12-22,2,premium,web,5.0,1.0,2025-11-15T17:13:26,2025-11-15T17:13:26,False,5790.93,high
U001071,2025-08-14,1,regular,web,4.0,0.0,,,False,0.0,
U001072,2025-09-18,3,regular,mobile,2.0,0.0,,,False,0.0,
U001073,2025-09-08,1,value,web,4.0,0.0,,,False,0.0,
U001074,2025-12-29,3,value,web,1.0,0.0,,,False,0.0,
U001075,2025-09-27,3,regular,web,7.0,0.0,,,False,0.0,
U001076,2025-11-16,2,regular,mobile,1.0,0.0,,,False,0.0,
U001077,2025-12-07,2,regular,mobile,8.0,0.0,,,False,0.0,
U001078,2025-11-02,2,premium,mobile,7.0,2.0,2025-12-25T11:06:26,2026-01-16T05:39:14,True,10518.23,high
U001079,2026-01-07,3,regular,web,5.0,0.0,,,False,0.0,
U001080,2025-12-08,3,premium,mobile,5.0,0.0,,,False,0.0,
U001081,2025-09-15,2,value,mobile,3.0,0.0,,,False,0.0,
U001082,2026-01-09,1,regular,web,3.0,0.0,,,False,0.0,
U001083,2025-10-11,1,regular,web,4.0,0.0,,,False,0.0,
U001084,2025-06-28,2,regular,web,4.0,0.0,,,False,0.0,
U001085,2025-08-17,3,premium,mobile,3.0,0.0,,,False,0.0,
U001086,2025-11-01,3,regular,web,5.0,2.0,2025-12-13T19:39:25,2025-11-03T20:27:39,True,16686.14,high
U001087,2025-07-26,1,premium,web,1.0,0.0,,,False,0.0,
U001088,2025-10-24,3,regular,mobile,3.0,0.0,,,False,0.0,
U001089,2025-09-07,2,value,mobile,4.0,0.0,,,False,0.0,
U001090,2025-10-13,3,regular,mobile,5.0,0.0,,,False,0.0,
U001091,2025-06-23,1,regular,mobile,7.0,0.0,,,False,0.0,
U001092,2025-12-18,2,premium,web,4.0,0.0,,,False,0.0,
U001093,2025-09-07,3,regular,mobile,1.0,0.0,,,False,0.0,
U001094,2025-07-22,2,value,web,3.0,0.0,,,False,0.0,
U001095,2025-09-23,2,value,web,2.0,0.0,,,False,0.0,
U001096,2025-10-03,3,value,mobile,6.0,0.0,,,False,0.0,
U001097,2025-11-04,1,regular,web,5.0,0.0,,,False,0.0,
U001098,2025-10-11,1,value,web,4.0,0.0,,,False,0.0,
U001099,2025-07-02,2,regular,mobile,1.0,0.0,,,False,0.0,
U001100,2025-12-23,2,regular,web,3.0,0.0,,,False,0.0,
U001101,2025-09-27,1,regular,web,2.0,0.0,,,False,0.0,
U001102,2025-07-09,2,value,mobile,2.0,0.0,,,False,0.0,
U001103,2025-12-02,3,regular,mobile,3.0,0.0,,,False,0.0,
U001104,2025-11-09,2,value,mobile,1.0,0.0,,,False,0.0,
U001105,2025-11-06,2,premium,web,3.0,1.0,2026-01-16T15:30:55,2026-01-16T15:30:55,False,5490.4,high
U001106,2025-09-21,3,value,mobile,4.0,1.0,2025-11-26T18:13:11,2025-11-26T18:13:11,False,1572.92,medium
U001107,2025-09-17,2,value,mobile,3.0,0.0,,,False,0.0,
U001108,2025-10-14,3,value,web,8.0,0.0,,,False,0.0,
U001109,2025-07-04,2,regular,web,4.0,0.0,,,False,0.0,
U001110,2025-08-25,3,value,web,1.0,0.0,,,False,0.0,
U001111,2026-01-16,2,regular,web,4.0,0.0,,,False,0.0,
U001112,2025-11-09,1,regular,web,3.0,0.0,,,False,0.0,
U001113,2025-09-19,3,regular,mobile,2.0,0.0,,,False,0.0,
U001114,2025-08-09,2,value,mobile,3.0,1.0,2025-11-20T18:37:47,2025-11-20T18:37:47,False,1593.81,medium
U001115,2025-11-26,1,value,web,3.0,0.0,,,False,0.0,
U001116,2025-08-17,1,regular,mobile,6.0,0.0,,,False,0.0,
U001117,2025-07-27,2,value,web,2.0,0.0,,,False,0.0,
U001118,2025-07-25,1,regular,web,4.0,1.0,2026-01-12T19:44:02,2026-01-12T19:44:02,False,12190.34,high
U001119,2025-11-23,2,regular,mobile,4.0,0.0,,,False,0.0,
U001120,2025-11-05,1,regular,web,1.0,0.0,,,False,0.0,
U001121,2025-07-08,2,value,mobile,4.0,0.0,,,False,0.0,
U001122,2025-07-17,2,regular,web,5.0,1.0,2025-12-30T16:51:53,2025-12-30T16:51:53,False,6235.09,high
U001123,2025-11-03,2,value,web,3.0,0.0,,,False,0.0,
U001124,2025-10-21,2,regular,web,2.0,1.0,2026-01-08T20:03:10,2026-01-08T20:03:10,False,9777.18,high
U001125,2025-11-14,1,value,web,5.0,0.0,,,False,0.0,
U001126,2025-07-30,2,premium,mobile,4.0,1.0,2025-10-25T02:42:22,2025-10-25T02:42:22,False,3098.34,high
U001127,2025-11-23,2,regular,mobile,2.0,1.0,2025-11-23T12:59:48,2025-11-23T12:59:48,False,8868.0,high
U001128,2026-01-06,2,value,web,5.0,0.0,,,False,0.0,
U001129,2025-10-27,1,value,web,1.0,0.0,,,False,0.0,
U001130,2025-08-03,1,value,mobile,1.0,0.0,,,False,0.0,
U001131,2025-11-13,1,value,mobile,1.0,0.0,,,False,0.0,
U001132,2025-09-03,2,value,web,1.0,0.0,,,False,0.0,
U001133,2025-07-03,2,premium,web,2.0,1.0,2025-11-07T16:26:49,2025-11-07T16:26:49,False,11016.24,high
U001134,2025-08-25,3,regular,web,4.0,1.0,2025-12-26T16:58:52,2025-12-26T16:58:52,False,20869.22,high
U001135,2025-12-30,2,value,web,6.0,1.0,2026-01-16T00:54:05,2026-01-16T00:54:05,False,6656.83,high
U001136,2025-09-17,2,regular,web,3.0,0.0,,,False,0.0,
U001137,2025-12-22,2,value,web,1.0,0.0,,,False,0.0,
U001138,2025-10-08,1,premium,web,4.0,0.0,,,False,0.0,
U001139,2025-10-10,2,value,web,2.0,0.0,,,False,0.0,
U001140,2025-06-24,2,regular,web,5.0,1.0,2025-11-26T00:04:27,2025-11-26T00:04:27,False,1984.79,medium
U001141,2025-11-04,2,regular,mobile,6.0,0.0,,,False,0.0,
U001142,2025-07-16,1,value,mobile,1.0,0.0,,,False,0.0,
U001143,2025-10-01,3,value,web,1.0,1.0,2026-01-19T07:29:04,2026-01-19T07:29:04,False,8937.96,high
U001144,2025-08-17,3,regular,web,1.0,0.0,,,False,0.0,
U001145,2025-09-13,1,premium,web,2.0,0.0,,,False,0.0,
U001146,2025-10-14,2,regular,mobile,3.0,0.0,,,False,0.0,
U001147,2025-06-26,3,regular,mobile,4.0,0.0,,,False,0.0,
U001148,2025-08-22,2,regular,web,2.0,0.0,,,False,0.0,
U001149,2026-01-17,3,regular,mobile,2.0,0.0,,,False,0.0,
U001150,2025-07-05,2,regular,mobile,2.0,1.0,2025-10-31T09:42:19,2025-10-31T09:42:19,False,20377.85,high
U001151,2025-08-29,3,regular,mobile,3.0,0.0,,,False,0.0,
U001152,2025-08-29,3,regular,web,3.0,0.0,,,False,0.0,
U001153,2025-09-11,1,value,web,4.0,0.0,,,False,0.0,
U001154,2025-11-14,2,premium,mobile,4.0,0.0,,,False,0.0,
U001155,2025-08-14,2,value,web,1.0,0.0,,,False,0.0,
U001156,2025-09-28,1,value,mobile,3.0,0.0,,,False,0.0,
U001157,2025-11-05,2,regular,mobile,3.0,0.0,,,False,0.0,
U001158,2025-08-30,3,value,web,7.0,0.0,,,False,0.0,
U001159,2026-01-08,1,value,web,1.0,0.0,,,False,0.0,
U001160,2026-01-15,2,value,web,6.0,0.0,,,False,0.0,
U001161,2025-07-18,3,regular,web,1.0,0.0,,,False,0.0,
U001162,2025-09-03,2,regular,mobile,3.0,0.0,,,False,0.0,
U001163,2025-08-06,2,value,mobile,8.0,0.0,,,False,0.0,
U001164,2025-08-01,3,value,web,5.0,0.0,,,False,0.0,
U001165,2025-10-04,2,regular,mobile,5.0,0.0,,,False,0.0,
U001166,2025-10-19,1,premium,web,2.0,1.0,2025-12-07T03:14:24,2025-12-07T03:14:24,False,1643.61,medium
U001167,2025-09-20,1,value,mobile,7.0,1.0,2025-12-19T17:24:20,2025-12-19T17:24:20,False,6065.33,high
U001168,2025-08-19,3,premium,web,4.0,0.0,,,False,0.0,
U001169,2025-08-20,2,premium,mobile,7.0,0.0,,,False,0.0,
U001170,2026-01-17,2,value,mobile,4.0,0.0,,,False,0.0,
U001171,2026-01-03,1,regular,web,4.0,0.0,,,False,0.0,
U001172,2025-07-09,2,regular,mobile,2.0,1.0,2025-12-25T11:30:07,2025-12-25T11:30:07,False,6725.88,high
U001173,2025-11-08,3,regular,mobile,4.0,0.0,,,False,0.0,
U001174,2025-09-27,2,regular,web,3.0,0.0,,,False,0.0,
U001175,2025-11-15,3,regular,mobile,1.0,0.0,,,False,0.0,
U001176,2025-10-26,2,regular,mobile,3.0,0.0,,,False,0.0,
U001177,2025-12-27,2,regular,mobile,3.0,0.0,,,False,0.0,
U001178,2025-07-07,3,premium,web,2.0,0.0,,,False,0.0,
U001179,2025-09-04,2,regular,mobile,1.0,0.0,,,False,0.0,
U001180,2026-01-16,2,regular,mobile,3.0,1.0,2026-01-10T13:57:00,2026-01-10T13:57:00,False,6299.99,high
U001181,2025-07-31,3,premium,mobile,1.0,0.0,,,False,0.0,
U001182,2025-07-20,2,value,web,6.0,3.0,2025-10-23T01:14:39,2025-11-28T03:40:11,True,15298.289999999999,high
U001183,2025-11-23,2,value,web,2.0,1.0,2025-12-31T17:14:06,2025-12-31T17:14:06,False,8662.76,high
U001184,2025-12-03,3,regular,mobile,1.0,0.0,,,False,0.0,
U001185,2025-11-11,1,premium,web,2.0,0.0,,,False,0.0,
U001186,2025-12-03,2,value,web,4.0,0.0,,,False,0.0,
U001187,2025-11-16,1,regular,web,5.0,0.0,,,False,0.0,
U001188,2025-07-21,2,value,mobile,4.0,1.0,2025-12-12T08:23:28,2025-12-12T08:23:28,False,24987.2,high
U001189,2025-10-29,1,regular,web,3.0,0.0,,,False,0.0,
U001190,2025-12-03,2,regular,mobile,4.0,0.0,,,False,0.0,
U001191,2025-12-22,1,value,mobile,2.0,1.0,2025-10-31T11:26:53,2025-10-31T11:26:53,False,3802.89,high
U001192,2025-08-14,2,premium,mobile,4.0,2.0,2025-11-26T21:36:38,2025-11-24T19:38:30,True,34196.85,high
U001193,2025-07-20,2,value,mobile,1.0,0.0,,,False,0.0,
U001194,2025-12-04,2,premium,web,5.0,0.0,,,False,0.0,
U001195,2025-08-16,2,value,mobile,6.0,1.0,2026-01-16T11:21:13,2026-01-16T11:21:13,False,7456.34,high
U001196,2025-06-30,3,premium,web,2.0,1.0,2025-12-25T09:48:49,2025-12-25T09:48:49,False,3916.66,high
U001197,2025-12-13,2,regular,mobile,4.0,0.0,,,False,0.0,
U001198,2025-10-07,2,value,web,1.0,0.0,,,False,0.0,
U001199,2025-08-31,3,value,mobile,5.0,0.0,,,False,0.0,
U001200,2025-06-25,2,value,mobile,3.0,1.0,2025-11-20T02:13:04,2025-11-20T02:13:04,False,3392.14,high
U001201,2025-06-30,1,regular,web,4.0,0.0,,,False,0.0,
U001202,2025-12-06,3,regular,mobile,5.0,0.0,,,False,0.0,
U001203,2025-10-04,2,regular,web,4.0,0.0,,,False,0.0,
U001204,2025-07-24,1,regular,web,5.0,1.0,2025-10-28T19:48:04,2025-10-28T19:48:04,False,8053.59,high
U001205,2025-09-06,2,regular,web,3.0,1.0,2025-12-14T19:03:49,2025-12-14T19:03:49,False,15603.59,high
U001206,2025-07-28,1,regular,web,2.0,0.0,,,False,0.0,
U001207,2025-07-17,1,regular,mobile,7.0,1.0,2025-11-28T15:18:45,2025-11-28T15:18:45,False,13283.47,high
U001208,2025-08-20,3,regular,mobile,5.0,0.0,,,False,0.0,
U001209,2025-10-16,1,regular,web,2.0,0.0,,,False,0.0,
U001210,2025-08-06,3,premium,mobile,2.0,0.0,,,False,0.0,
U001211,2025-09-03,3,regular,mobile,4.0,0.0,,,False,0.0,
U001212,2025-10-01,2,value,mobile,3.0,0.0,,,False,0.0,
U001213,2025-09-19,3,value,web,1.0,0.0,,,False,0.0,
U001214,2025-07-20,3,regular,mobile,6.0,0.0,,,False,0.0,
U001215,2025-07-01,3,value,web,2.0,0.0,,,False,0.0,
U001216,2025-06-30,2,premium,mobile,2.0,0.0,,,False,0.0,
U001217,2025-09-04,1,regular,mobile,3.0,0.0,,,False,0.0,
U001218,2025-11-21,2,regular,mobile,3.0,0.0,,,False,0.0,
U001219,2025-07-21,2,regular,web,3.0,0.0,,,False,0.0,
U001220,2025-12-05,1,value,web,1.0,0.0,,,False,0.0,
U001221,2025-11-20,2,regular,mobile,7.0,1.0,2025-12-19T18:53:26,2025-12-19T18:53:26,False,8909.17,high
U001222,2025-06-24,1,value,web,3.0,0.0,,,False,0.0,
U001223,2025-06-29,3,regular,web,4.0,1.0,2025-11-22T19:26:50,2025-11-22T19:26:50,False,10210.94,high
U001224,2025-08-03,2,premium,mobile,1.0,0.0,,,False,0.0,
U001225,2025-07-05,1,regular,mobile,2.0,0.0,,,False,0.0,
U001226,2025-10-13,1,premium,web,3.0,0.0,,,False,0.0,
U001227,2025-07-01,1,regular,web,2.0,0.0,,,False,0.0,
U001228,2025-12-08,2,regular,mobile,4.0,0.0,,,False,0.0,
U001229,2025-10-04,1,regular,web,3.0,1.0,2026-01-16T09:25:01,2026-01-16T09:25:01,False,7114.68,high
U001230,2025-11-23,2,regular,web,1.0,0.0,,,False,0.0,
U001231,2025-11-28,1,value,web,4.0,1.0,2025-12-24T02:38:13,2025-12-24T02:38:13,False,10674.22,high
U001232,2025-10-07,2,value,web,8.0,0.0,,,False,0.0,
U001233,2026-01-03,2,regular,mobile,1.0,0.0,,,False,0.0,
U001234,2026-01-17,2,value,web,1.0,0.0,,,False,0.0,
U001235,2025-09-06,2,regular,web,5.0,0.0,,,False,0.0,
U001236,2025-07-19,1,regular,web,2.0,0.0,,,False,0.0,
U001237,2025-09-07,1,premium,web,3.0,0.0,,,False,0.0,
U001238,2025-08-09,1,value,web,2.0,0.0,,,False,0.0,
U001239,2025-10-12,3,premium,mobile,4.0,1.0,2025-11-18T13:57:49,2025-11-18T13:57:49,False,11689.1,high
U001240,2025-09-10,3,value,mobile,3.0,0.0,,,False,0.0,
U001241,2025-10-02,3,regular,web,1.0,0.0,,,False,0.0,
U001242,2025-11-30,2,regular,web,2.0,0.0,,,False,0.0,
U001243,2025-08-19,2,value,web,3.0,1.0,2025-11-07T09:52:13,2025-11-07T09:52:13,False,12249.59,high
U001244,2025-10-14,2,value,web,3.0,0.0,,,False,0.0,
U001245,2025-09-01,3,value,mobile,6.0,1.0,2026-01-11T14:28:36,2026-01-11T14:28:36,False,5818.96,high
U001246,2025-12-05,3,regular,web,5.0,0.0,,,False,0.0,
U001247,2025-11-04,3,regular,mobile,1.0,0.0,,,False,0.0,
U001248,2025-06-25,3,value,mobile,7.0,0.0,,,False,0.0,
U001249,2025-11-09,2,value,web,2.0,0.0,,,False,0.0,
U001250,2025-07-29,3,regular,mobile,4.0,1.0,2025-12-30T21:55:11,2025-12-30T21:55:11,False,10193.22,high
U001251,2025-11-22,3,value,web,6.0,0.0,,,False,0.0,
U001252,2025-10-20,2,regular,web,4.0,1.0,2025-12-27T06:08:49,2025-12-27T06:08:49,False,2829.9,high
U001253,2025-09-15,3,premium,mobile,6.0,0.0,,,False,0.0,
U001254,2025-11-16,1,regular,web,3.0,0.0,,,False,0.0,
U001255,2025-12-20,3,premium,mobile,5.0,0.0,,,False,0.0,
U001256,2025-12-03,3,regular,mobile,1.0,0.0,,,False,0.0,
U001257,2025-10-15,1,regular,web,3.0,0.0,,,False,0.0,
U001258,2025-11-22,2,value,mobile,7.0,2.0,2025-11-06T07:47:11,2025-11-18T14:26:10,True,14432.28,high
U001259,2025-09-18,1,value,web,2.0,0.0,,,False,0.0,
U001260,2025-12-06,3,regular,mobile,1.0,0.0,,,False,0.0,
U001261,2025-12-14,3,value,web,1.0,0.0,,,False,0.0,
U001262,2025-07-22,2,premium,web,4.0,0.0,,,False,0.0,
U001263,2025-08-12,3,regular,web,2.0,0.0,,,False,0.0,
U001264,2025-08-19,1,premium,mobile,6.0,0.0,,,False,0.0,
U001265,2025-07-28,2,value,web,7.0,0.0,,,False,0.0,
U001266,2025-09-13,2,regular,mobile,2.0,1.0,2026-01-07T14:09:01,2026-01-07T14:09:01,False,9879.36,high
U001267,2025-08-02,1,regular,web,3.0,0.0,,,False,0.0,
U001268,2025-10-26,2,value,web,4.0,0.0,,,False,0.0,
U001269,2025-07-14,2,regular,web,5.0,0.0,,,False,0.0,
U001270,2025-08-19,2,regular,web,2.0,0.0,,,False,0.0,
U001271,2025-11-10,2,premium,mobile,1.0,0.0,,,False,0.0,
U001272,2025-09-15,3,regular,web,4.0,0.0,,,False,0.0,
U001273,2025-09-19,2,value,mobile,3.0,0.0,,,False,0.0,
U001274,2025-12-08,3,regular,mobile,3.0,0.0,,,False,0.0,
U001275,2026-01-16,2,regular,web,3.0,0.0,,,False,0.0,
U001276,2025-10-20,2,value,mobile,3.0,1.0,2025-11-10T05:38:14,2025-11-10T05:38:14,False,6076.4,high
U001277,2025-07-10,2,regular,mobile,1.0,0.0,,,False,0.0,
U001278,2025-07-15,2,value,mobile,4.0,0.0,,,False,0.0,
U001279,2026-01-12,2,value,web,1.0,0.0,,,False,0.0,
U001280,2025-11-13,2,regular,mobile,4.0,1.0,2025-12-02T13:27:00,2025-12-02T13:27:00,False,7166.76,high
U001281,2025-11-28,1,value,mobile,4.0,0.0,,,False,0.0,
U001282,2025-11-12,2,regular,web,3.0,0.0,,,False,0.0,
U001283,2025-07-31,2,value,mobile,5.0,2.0,2025-12-10T17:57:43,2025-11-17T05:17:29,True,6196.58,high
U001284,2025-09-25,2,regular,web,3.0,1.0,2025-11-13T16:50:29,2025-11-13T16:50:29,False,17920.21,high
U001285,2025-12-08,3,value,mobile,5.0,0.0,,,False,0.0,
U001286,2025-12-22,2,premium,mobile,1.0,0.0,,,False,0.0,
U001287,2025-08-12,3,value,mobile,1.0,0.0,,,False,0.0,
U001288,2025-10-26,3,regular,mobile,2.0,0.0,,,False,0.0,
U001289,2025-07-26,3,value,mobile,5.0,0.0,,,False,0.0,
U001290,2026-01-10,3,value,mobile,3.0,0.0,,,False,0.0,
U001291,2025-08-15,1,regular,web,3.0,0.0,,,False,0.0,
U001292,2025-11-23,2,regular,web,3.0,0.0,,,False,0.0,
U001293,2025-08-10,1,premium,web,4.0,0.0,,,False,0.0,
U001294,2025-10-30,3,value,web,2.0,0.0,,,False,0.0,
U001295,2025-11-08,2,value,mobile,4.0,1.0,2025-12-06T13:19:56,2025-12-06T13:19:56,False,11549.12,high
U001296,2025-08-31,2,regular,mobile,1.0,0.0,,,False,0.0,
U001297,2025-12-12,3,regular,web,1.0,0.0,,,False,0.0,
U001298,2025-12-26,1,value,web,5.0,1.0,2025-12-29T03:39:24,2025-12-29T03:39:24,False,2583.18,high
U001299,2025-12-20,2,regular,mobile,1.0,0.0,,,False,0.0,
U001300,2025-08-31,3,regular,web,3.0,0.0,,,False,0.0,
U001301,2025-11-26,1,regular,mobile,4.0,0.0,,,False,0.0,
U001302,2025-10-18,2,regular,mobile,4.0,0.0,,,False,0.0,
U001303,2025-10-25,3,regular,web,3.0,0.0,,,False,0.0,
U001304,2025-10-01,1,value,web,4.0,2.0,2025-12-25T13:00:52,2025-11-30T01:39:18,True,6807.97,high
U001305,2025-10-27,2,regular,web,1.0,0.0,,,False,0.0,
U001306,2025-07-21,2,value,web,1.0,0.0,,,False,0.0,
U001307,2025-09-17,2,regular,web,5.0,0.0,,,False,0.0,
U001308,2025-07-30,1,regular,web,5.0,0.0,,,False,0.0,
U001309,2025-08-21,3,regular,web,4.0,0.0,,,False,0.0,
U001310,2025-07-20,3,value,web,2.0,0.0,,,False,0.0,
U001311,2025-08-07,1,value,web,4.0,0.0,,,False,0.0,
U001312,2025-12-04,2,regular,mobile,4.0,0.0,,,False,0.0,
U001313,2025-10-16,2,regular,web,1.0,0.0,,,False,0.0,
U001314,2025-06-28,3,premium,mobile,6.0,0.0,,,False,0.0,
U001315,2025-12-06,2,regular,web,2.0,0.0,,,False,0.0,
U001316,2025-12-31,1,premium,web,4.0,0.0,,,False,0.0,
U001317,2025-12-25,1,value,web,1.0,0.0,,,False,0.0,
U001318,2025-12-13,3,regular,mobile,5.0,1.0,2025-11-06T22:24:34,2025-11-06T22:24:34,False,3401.73,high
U001319,2026-01-17,2,value,web,4.0,0.0,,,False,0.0,
U001320,2025-10-24,3,regular,web,3.0,0.0,,,False,0.0,
U001321,2026-01-11,2,value,web,6.0,0.0,,,False,0.0,
U001322,2026-01-08,3,value,mobile,2.0,0.0,,,False,0.0,
U001323,2025-08-28,1,regular,web,2.0,1.0,2026-01-06T06:02:05,2026-01-06T06:02:05,False,5189.95,high
U001324,2025-12-21,1,regular,web,4.0,0.0,,,False,0.0,
U001325,2025-12-06,3,value,mobile,4.0,0.0,,,False,0.0,
U001326,2025-12-03,3,value,web,5.0,0.0,,,False,0.0,
U001327,2025-12-28,2,regular,web,4.0,1.0,2025-11-21T07:49:07,2025-11-21T07:49:07,False,5663.6,high
U001328,2025-09-12,2,value,mobile,1.0,0.0,,,False,0.0,
U001329,2025-09-15,2,value,web,8.0,0.0,,,False,0.0,
U001330,2025-11-04,2,regular,web,6.0,1.0,2025-11-11T20:43:06,2025-11-11T20:43:06,False,10512.1,high
U001331,2025-11-25,1,value,web,7.0,0.0,,,False,0.0,
U001332,2025-12-25,3,regular,web,1.0,0.0,,,False,0.0,
U001333,2025-12-24,2,regular,mobile,4.0,1.0,2025-12-10T07:00:50,2025-12-10T07:00:50,False,4149.41,high
U001334,2025-11-21,3,value,mobile,4.0,1.0,2025-11-11T18:25:16,2025-11-11T18:25:16,False,3236.55,high
U001335,2026-01-10,1,value,mobile,11.0,0.0,,,False,0.0,
U001336,2025-07-30,1,value,web,3.0,0.0,,,False,0.0,
U001337,2026-01-09,2,value,mobile,2.0,0.0,,,False,0.0,
U001338,2025-07-06,2,value,mobile,3.0,0.0,,,False,0.0,
U001339,2025-10-18,2,premium,web,2.0,0.0,,,False,0.0,
U001340,2025-07-12,1,regular,mobile,1.0,0.0,,,False,0.0,
